epoch,train_loss,val_loss,mean_pseudo_dice,epoch_time_seconds
131,-0.7687,-0.7744,0.861725,122.54
132,-0.7683,-0.7848,0.872825,122.84
133,-0.7659,-0.7616,0.85825,122.42
134,-0.7829,-0.7516,0.85755,122.67
135,-0.774,-0.7698,0.8556625,122.71
136,-0.7605,-0.7441,0.8463875,122.74
137,-0.7681,-0.773,0.86705,122.43
138,-0.7603,-0.7598,0.8498125,122.43
139,-0.7697,-0.7753,0.865775,122.41
140,-0.7698,-0.756,0.8547750000000001,122.67
141,-0.7618,-0.7615,0.8540375,122.75
142,-0.7655,-0.7589,0.8473125,122.71
143,-0.7697,-0.769,0.848725,122.47
144,-0.7634,-0.7671,0.853,122.48
145,-0.7728,-0.765,0.8695625,122.4
146,-0.7761,-0.7646,0.8501125,122.45
147,-0.7794,-0.7799,0.863975,122.44
148,-0.7716,-0.7806,0.8656,122.57
149,-0.7756,-0.7866,0.8622,122.72
150,-0.7754,-0.7769,0.8701125000000001,122.65
151,-0.7913,-0.7345,0.836125,122.52
152,-0.7778,-0.7757,0.8622375,122.41
153,-0.7629,-0.7747,0.8645375,122.5
154,-0.7845,-0.7749,0.8631875,122.6
155,-0.7838,-0.7798,0.864375,122.73
156,-0.7801,-0.7587,0.8602125,122.77
157,-0.7775,-0.7556,0.8499125,122.46
158,-0.781,-0.7922,0.871,122.45
159,-0.7771,-0.7725,0.8559,122.44
160,-0.7788,-0.7959,0.8693875,122.49
161,-0.7668,-0.7803,0.8683625,122.43
162,-0.7633,-0.7697,0.8563000000000001,122.46
163,-0.7812,-0.766,0.8552500000000001,122.71
164,-0.7771,-0.7618,0.867725,122.7
165,-0.7819,-0.7672,0.8661625,122.58
166,-0.7798,-0.7662,0.8694375,122.37
167,-0.7762,-0.7816,0.8513375,122.96
168,-0.7731,-0.754,0.853,122.5
169,-0.7789,-0.7838,0.870475,122.69
170,-0.765,-0.7877,0.8592875,122.7
171,-0.7827,-0.7806,0.8683125,122.5
172,-0.788,-0.7865,0.874225,122.43
173,-0.7847,-0.7893,0.87085,122.87
174,-0.7794,-0.7761,0.8598,122.46
175,-0.7895,-0.7783,0.8642,122.44
176,-0.7876,-0.7895,0.8620875,122.43
177,-0.7696,-0.8029,0.8718374999999999,122.8
178,-0.7703,-0.7474,0.8417375,122.75
179,-0.7844,-0.7844,0.8709625,122.72
180,-0.7832,-0.7649,0.8646625,122.43
181,-0.7731,-0.7788,0.8621,122.44
182,-0.7842,-0.7743,0.8687875,122.56
183,-0.7853,-0.7979,0.8751875,122.69
184,-0.7884,-0.7827,0.864425,122.73
185,-0.7626,-0.7765,0.858825,122.63
186,-0.7732,-0.7693,0.863875,122.46
187,-0.7758,-0.7689,0.8511625,122.42
188,-0.7655,-0.7693,0.850925,122.44
189,-0.775,-0.7794,0.8656625,122.5
190,-0.7809,-0.7998,0.87475,122.42
191,-0.7806,-0.7814,0.8597375,122.61
192,-0.7865,-0.7764,0.8633125,122.72
193,-0.7899,-0.78,0.8616625,122.74
194,-0.7877,-0.7676,0.8539125,122.5
195,-0.7906,-0.7749,0.8701,122.44
196,-0.773,-0.8094,0.877425,122.5
197,-0.7819,-0.7616,0.8504125,122.71
198,-0.7879,-0.7907,0.8708,122.8
199,-0.7888,-0.8017,0.8779375,122.76
200,-0.7819,-0.7639,0.8428875,122.6
201,-0.7864,-0.7852,0.8638375,122.44
202,-0.784,-0.7811,0.8642875,122.45
203,-0.7815,-0.8086,0.8747375,122.43
204,-0.7707,-0.7652,0.857875,122.42
205,-0.7811,-0.7768,0.8689875,122.55
206,-0.7939,-0.7821,0.869375,122.75
207,-0.7886,-0.7891,0.8581125000000001,122.68
208,-0.7954,-0.7778,0.874475,122.54
209,-0.7891,-0.7839,0.866825,122.44
210,-0.7906,-0.7542,0.849925,122.42
211,-0.7778,-0.7595,0.851325,122.55
212,-0.7696,-0.746,0.8431375,122.67
213,-0.7831,-0.7686,0.8610125,122.7
214,-0.7804,-0.7561,0.850875,122.53
215,-0.7889,-0.8059,0.88535,122.41
216,-0.7857,-0.7949,0.8853625,122.46
217,-0.7822,-0.7869,0.8751875,122.43
218,-0.7747,-0.7656,0.865075,122.41
219,-0.7903,-0.7793,0.8616625,122.43
220,-0.7626,-0.7667,0.8705125,122.73
221,-0.7646,-0.7875,0.86705,122.74
222,-0.7748,-0.7838,0.86105,123.06
223,-0.7778,-0.7729,0.8657625,122.49
224,-0.7709,-0.8025,0.8794124999999999,122.45
225,-0.7741,-0.7886,0.865725,122.96
226,-0.7801,-0.7845,0.8657125,122.73
227,-0.7856,-0.7876,0.8803,122.74
228,-0.7616,-0.7757,0.8613125,122.69
229,-0.777,-0.7922,0.8624875,122.49
230,-0.7822,-0.7864,0.8618250000000001,122.4
231,-0.7818,-0.7856,0.857275,122.42
232,-0.7832,-0.7833,0.8697874999999999,122.41
233,-0.7907,-0.7618,0.8472500000000001,122.42
234,-0.7789,-0.7829,0.8714625,122.66
235,-0.7831,-0.7803,0.8620875,122.75
236,-0.7862,-0.7745,0.85495,122.74
237,-0.7807,-0.7818,0.861175,122.47
238,-0.7688,-0.7829,0.86905,122.45
239,-0.7845,-0.7564,0.8555,122.4
240,-0.7683,-0.788,0.8703624999999999,122.67
241,-0.7833,-0.7825,0.8731375,122.68
242,-0.783,-0.7836,0.853525,122.67
243,-0.7822,-0.7835,0.8689875,122.42
244,-0.7832,-0.7899,0.868425,122.41
245,-0.7762,-0.7682,0.8592375,122.42
246,-0.7858,-0.7858,0.8693,122.41
247,-0.7948,-0.8043,0.8775375,122.42
248,-0.7932,-0.7672,0.8561624999999999,122.56
249,-0.7958,-0.7804,0.8650625000000001,122.68
250,-0.7906,-0.8111,0.877675,122.7
251,-0.7897,-0.7742,0.859025,122.51
252,-0.7849,-0.7847,0.864975,122.51
253,-0.7929,-0.7955,0.87565,122.38
254,-0.7923,-0.7919,0.8778374999999999,122.62
255,-0.7999,-0.7859,0.87515,122.69
256,-0.7939,-0.7926,0.87315,122.66
257,-0.795,-0.782,0.862675,122.44
258,-0.7974,-0.7959,0.8622875,122.45
259,-0.7865,-0.7838,0.8704375,122.38
260,-0.7875,-0.7598,0.850475,122.41
261,-0.7862,-0.7953,0.8675375,122.39
262,-0.782,-0.8068,0.8788625,122.44
263,-0.7796,-0.7993,0.8774,122.73
264,-0.7854,-0.7866,0.8734375,122.8
265,-0.7914,-0.7848,0.8692624999999999,122.74
266,-0.7815,-0.7629,0.8335125,122.47
267,-0.7826,-0.7691,0.848725,122.42
268,-0.7833,-0.7761,0.8637625,122.48
269,-0.7812,-0.7772,0.8597875,122.74
270,-0.786,-0.7817,0.8586875,122.71
271,-0.7909,-0.7894,0.8748875,122.56
272,-0.7936,-0.7845,0.872625,122.48
273,-0.7905,-0.7916,0.8676,122.49
274,-0.7951,-0.8088,0.88125,122.43
275,-0.7839,-0.7948,0.876525,122.44
276,-0.7871,-0.7811,0.865975,122.43
277,-0.7904,-0.7846,0.8705,122.67
278,-0.7765,-0.7933,0.870125,122.72
279,-0.7817,-0.7894,0.8687625,122.71
280,-0.7848,-0.7974,0.8772125,122.47
281,-0.7958,-0.7851,0.8749875,122.45
282,-0.7955,-0.7932,0.8747875,122.46
283,-0.7826,-0.7915,0.8739,122.71
284,-0.8027,-0.7865,0.8668875,122.75
285,-0.8007,-0.7461,0.832675,122.7
286,-0.7861,-0.7818,0.858325,122.48
287,-0.7784,-0.7726,0.858175,122.48
288,-0.7845,-0.7708,0.858325,122.46
289,-0.7737,-0.7732,0.8631625,122.45
290,-0.8001,-0.8011,0.873375,122.39
291,-0.7916,-0.7726,0.8586750000000001,122.61
292,-0.7904,-0.7954,0.87895,122.68
293,-0.7906,-0.7673,0.8654625,122.67
294,-0.7938,-0.7996,0.8723875,122.46
295,-0.7934,-0.8008,0.873525,122.42
296,-0.7909,-0.7937,0.8751625,122.46
297,-0.7937,-0.8012,0.8817,122.61
298,-0.8048,-0.7904,0.87185,122.71
299,-0.7825,-0.7871,0.8616375000000001,122.69
300,-0.7864,-0.7833,0.8592875,122.41
301,-0.7975,-0.7562,0.847675,122.45
302,-0.7816,-0.7693,0.857825,122.47
303,-0.7903,-0.7616,0.8560875,122.44
304,-0.797,-0.8004,0.8805125,122.45
305,-0.7777,-0.7954,0.871725,122.54
306,-0.7876,-0.7883,0.873625,122.76
307,-0.8015,-0.7785,0.8666625,122.8
308,-0.7827,-0.7986,0.8812625000000001,122.53
309,-0.7901,-0.7757,0.8626375000000001,122.42
310,-0.7874,-0.7924,0.8673875,122.5
311,-0.7936,-0.7959,0.879775,122.61
312,-0.7967,-0.7891,0.863125,122.74
313,-0.8009,-0.7852,0.8651125000000001,122.72
314,-0.7964,-0.7907,0.8745375,122.52
315,-0.8072,-0.7841,0.8761375,122.4
316,-0.7975,-0.7962,0.874325,122.43
317,-0.79,-0.7849,0.8705625,122.43
318,-0.7861,-0.7799,0.8642624999999999,122.43
319,-0.7892,-0.7786,0.858975,122.53
320,-0.7657,-0.7948,0.87245,122.75
321,-0.7851,-0.7779,0.8635375,122.77
322,-0.7938,-0.7824,0.8574875,122.75
323,-0.8033,-0.7855,0.8685875,122.54
324,-0.7942,-0.8017,0.8790625,122.48
325,-0.7902,-0.8088,0.8864625,122.59
326,-0.7899,-0.7657,0.85315,122.74
327,-0.7871,-0.7773,0.863575,122.77
328,-0.8011,-0.7579,0.8549875,122.51
329,-0.8005,-0.7952,0.875575,122.47
330,-0.7881,-0.7597,0.8522875000000001,122.44
331,-0.7868,-0.7781,0.854275,122.49
332,-0.7905,-0.8106,0.8827625,122.48
333,-0.7938,-0.7873,0.8671625000000001,122.47
334,-0.7791,-0.7819,0.870325,122.72
335,-0.7869,-0.7967,0.8709125,122.9
336,-0.7837,-0.7716,0.8639625,122.79
337,-0.7816,-0.7944,0.8699125,122.6
338,-0.7917,-0.7822,0.8844125,122.6
339,-0.7886,-0.7926,0.8722375,122.68
340,-0.7853,-0.814,0.8812625000000001,122.85
341,-0.81,-0.8067,0.8788,122.9
342,-0.7912,-0.8006,0.8797,122.73
343,-0.8013,-0.7901,0.861725,122.61
344,-0.7915,-0.7798,0.863475,122.58
345,-0.7813,-0.7654,0.8542,122.44
346,-0.7946,-0.7854,0.8787625,122.42
347,-0.7865,-0.7899,0.8727625,122.47
348,-0.7832,-0.7866,0.8683125,122.78
349,-0.7801,-0.7695,0.86635,122.75
350,-0.7869,-0.7951,0.86855,122.69
351,-0.7925,-0.7942,0.8693375,122.44
352,-0.799,-0.7944,0.8691375,122.44
353,-0.8077,-0.7994,0.8798625,122.45
354,-0.8024,-0.7924,0.8731625000000001,122.8
355,-0.7764,-0.7525,0.8518625,122.72
356,-0.7927,-0.7964,0.874475,122.6
357,-0.7991,-0.8017,0.8689875,122.39
358,-0.7949,-0.7706,0.8576625,122.44
359,-0.7912,-0.7908,0.857275,122.4
360,-0.7898,-0.778,0.85155,122.39
361,-0.7927,-0.79,0.8658125,122.43
362,-0.789,-0.7833,0.866225,122.74
363,-0.7942,-0.8086,0.8820125,122.7
364,-0.796,-0.7846,0.8656125,122.67
365,-0.7951,-0.7769,0.8685,122.44
366,-0.7968,-0.79,0.8831875,122.43
367,-0.8095,-0.8045,0.8851,122.63
368,-0.7901,-0.8186,0.8803125,122.69
369,-0.8009,-0.788,0.873325,122.79
370,-0.7889,-0.8145,0.8799375,122.65
371,-0.7964,-0.7906,0.870725,122.69
372,-0.8065,-0.7907,0.87995,122.39
373,-0.8003,-0.7714,0.872075,122.84
374,-0.7899,-0.8019,0.8778125,122.37
375,-0.7949,-0.8063,0.87155,122.43
376,-0.7953,-0.7973,0.872025,122.6
377,-0.803,-0.7915,0.8751,122.68
378,-0.7946,-0.7804,0.8689875,122.64
379,-0.7991,-0.8002,0.8761,122.47
380,-0.8021,-0.7978,0.8625875000000001,122.42
381,-0.7973,-0.7995,0.8864375,122.45
382,-0.7958,-0.7886,0.8769875,122.62
383,-0.7991,-0.7907,0.865725,122.68
384,-0.7958,-0.7944,0.87825,122.65
385,-0.7935,-0.7653,0.85485,122.44
386,-0.7961,-0.7662,0.8691875,122.43
387,-0.7955,-0.7951,0.8808875,122.46
388,-0.8012,-0.8173,0.8866625,122.45
389,-0.8087,-0.7804,0.871075,122.43
390,-0.8031,-0.7815,0.8492,122.5
391,-0.8056,-0.7435,0.850175,122.74
392,-0.803,-0.7739,0.8656125,122.76
393,-0.7936,-0.748,0.8573,122.66
394,-0.7974,-0.7919,0.8761375,122.41
395,-0.7965,-0.8022,0.8772,122.46
396,-0.7893,-0.8082,0.8786875000000001,122.57
397,-0.7968,-0.7938,0.87505,122.76
398,-0.7801,-0.7882,0.8686,122.77
399,-0.7968,-0.7859,0.871375,122.6
400,-0.8063,-0.7965,0.882975,122.7
401,-0.7889,-0.7996,0.8765125,122.39
402,-0.7944,-0.7875,0.8688375,122.41
403,-0.7971,-0.7943,0.882275,122.51
404,-0.7985,-0.7871,0.876675,122.46
405,-0.801,-0.7793,0.8752875,122.71
406,-0.8018,-0.7962,0.8775875,122.76
407,-0.8101,-0.8184,0.8860250000000001,123.01
408,-0.8071,-0.8078,0.8749,122.84
409,-0.7927,-0.7906,0.875525,122.43
410,-0.7998,-0.7849,0.8647875,122.48
411,-0.7816,-0.7891,0.8726625,122.65
412,-0.7995,-0.814,0.882225,122.69
413,-0.7934,-0.7663,0.8460375,122.63
414,-0.8035,-0.7783,0.859,122.47
415,-0.7945,-0.794,0.8766875,122.44
416,-0.7885,-0.7878,0.8672124999999999,122.42
417,-0.7914,-0.7956,0.8731125,122.45
418,-0.8047,-0.8068,0.8803375,122.41
419,-0.7964,-0.7332,0.84915,122.61
420,-0.8002,-0.779,0.8747375,122.75
421,-0.806,-0.7976,0.8857375,122.71
422,-0.8059,-0.7868,0.874775,122.58
423,-0.8,-0.7938,0.8739125,122.47
424,-0.8131,-0.8112,0.889025,122.39
425,-0.8038,-0.8155,0.8852875,122.61
426,-0.8029,-0.7842,0.8672124999999999,122.72
427,-0.7925,-0.7882,0.8626375,122.73
428,-0.7923,-0.7878,0.8744999999999999,122.43
429,-0.7906,-0.792,0.8736875,122.44
430,-0.7913,-0.7838,0.8664375,122.44
431,-0.8021,-0.8008,0.8797375,122.46
432,-0.7954,-0.7797,0.8639875,122.46
433,-0.8005,-0.7997,0.8730375,122.49
434,-0.7952,-0.7824,0.8662375,122.75
435,-0.7988,-0.7875,0.8710125,122.74
436,-0.8066,-0.7924,0.8599625,122.56
437,-0.799,-0.8087,0.8840375,122.42
438,-0.8046,-0.7995,0.8777375000000001,122.49
439,-0.7977,-0.7952,0.874275,122.6
440,-0.8081,-0.7959,0.8853375,122.76
441,-0.8057,-0.8002,0.876625,122.67
442,-0.7907,-0.8148,0.8863375,122.51
443,-0.8054,-0.7985,0.871375,122.51
444,-0.7985,-0.8182,0.8862375,122.47
445,-0.8044,-0.7976,0.87765,122.42
446,-0.7958,-0.8133,0.8895875,122.39
447,-0.7992,-0.7854,0.863725,122.46
448,-0.7918,-0.8034,0.8828875,122.71
449,-0.8022,-0.8231,0.88475,122.75
450,-0.7994,-0.7887,0.8759875,122.63
451,-0.805,-0.7973,0.881725,122.44
452,-0.8085,-0.8234,0.8827875000000001,122.44
453,-0.8051,-0.7805,0.85055,122.5
454,-0.7957,-0.7841,0.8696125,122.76
455,-0.8008,-0.7815,0.8721,122.78
456,-0.8149,-0.8012,0.885175,122.64
457,-0.8005,-0.7699,0.8596875,122.49
458,-0.7897,-0.7474,0.8410875,122.4
459,-0.8019,-0.7717,0.8574,122.39
460,-0.7912,-0.7804,0.85515,122.49
461,-0.7938,-0.7746,0.86935,122.5
462,-0.7837,-0.7785,0.8679,122.64
463,-0.7925,-0.8184,0.8871875,122.68
464,-0.7979,-0.8008,0.870125,122.64
465,-0.7855,-0.7774,0.8705375,122.47
466,-0.7981,-0.7862,0.8696375000000001,122.51
467,-0.7982,-0.7869,0.86965,122.46
468,-0.7915,-0.8104,0.88295,122.64
469,-0.8078,-0.8051,0.8773,122.67
470,-0.81,-0.7717,0.8563375,122.68
471,-0.8055,-0.811,0.8805,122.42
472,-0.8031,-0.7979,0.87815,122.45
473,-0.8037,-0.7898,0.87895,122.43
474,-0.8035,-0.8124,0.885575,122.5
475,-0.8017,-0.7752,0.849375,122.42
476,-0.8083,-0.804,0.8811,122.54
477,-0.8178,-0.7791,0.8661125,122.74
478,-0.8152,-0.8039,0.8893125000000001,122.74
479,-0.8038,-0.7843,0.8707625,122.7
480,-0.787,-0.8024,0.861425,122.45
481,-0.8002,-0.8088,0.8777625,122.44
482,-0.8197,-0.8116,0.8710249999999999,122.5
483,-0.803,-0.7819,0.8589875,122.79
484,-0.8029,-0.8053,0.8828374999999999,122.71
485,-0.8063,-0.8166,0.8907875,122.61
486,-0.8094,-0.7969,0.8695375,122.48
487,-0.7984,-0.7847,0.8723625,122.45
488,-0.7982,-0.808,0.882125,122.43
489,-0.8005,-0.8062,0.8871875,122.41
490,-0.7973,-0.7776,0.8671625,122.38
491,-0.7912,-0.7935,0.871725,122.73
492,-0.8119,-0.8025,0.88485,122.9
493,-0.8045,-0.7692,0.86935,132.11
494,-0.8161,-0.7953,0.8652625,135.09
495,-0.8127,-0.7928,0.8723624999999999,137.85
496,-0.7912,-0.808,0.8831625,132.13
497,-0.8001,-0.7719,0.8546,134.96
498,-0.7902,-0.7709,0.8627,134.76
499,-0.7951,-0.8049,0.8751875,130.07
500,-0.7984,-0.8199,0.8860375,130.56
501,-0.8003,-0.8105,0.8804625,129.76
502,-0.8024,-0.8031,0.8802125,129.68
503,-0.8007,-0.7838,0.8653375,129.91
504,-0.8022,-0.8176,0.8874125,129.4
505,-0.8166,-0.8235,0.8907375,129.33
506,-0.8072,-0.8097,0.8771625,129.15
507,-0.7914,-0.8135,0.8824375,130.36
508,-0.7915,-0.7787,0.8725375,131.23
509,-0.8092,-0.7936,0.8720875,133.56
510,-0.8111,-0.8124,0.88375,131.95
511,-0.8096,-0.7958,0.878125,131.94
512,-0.814,-0.8043,0.8753,131.63
513,-0.8144,-0.7807,0.8560125000000001,131.51
514,-0.8147,-0.7836,0.8808374999999999,131.68
515,-0.8087,-0.7902,0.88605,131.97
516,-0.8093,-0.7962,0.881625,132.09
517,-0.8154,-0.8019,0.8765625,131.41
518,-0.8098,-0.8073,0.888725,131.54
519,-0.8209,-0.8216,0.884775,131.16
520,-0.8024,-0.7976,0.8709625,131.47
521,-0.8025,-0.7981,0.8793625,131.23
522,-0.8078,-0.8103,0.8790125,131.58
523,-0.8017,-0.8078,0.875375,131.53
524,-0.8025,-0.7939,0.869875,131.45
525,-0.8103,-0.8115,0.870075,131.39
526,-0.8117,-0.8049,0.883675,131.84
527,-0.8011,-0.7664,0.8567625,131.62
528,-0.8123,-0.7822,0.8721875,132.04
529,-0.8211,-0.8141,0.882925,132.03
530,-0.8045,-0.7864,0.878,131.78
531,-0.8069,-0.7861,0.8667625,131.85
532,-0.8067,-0.8214,0.8878,131.7
533,-0.8019,-0.8097,0.8854,131.57
534,-0.808,-0.8037,0.8743125,132.01
535,-0.8158,-0.7969,0.8746625,131.62
536,-0.8149,-0.8198,0.8855375,131.91
537,-0.8104,-0.7831,0.8736625,131.81
538,-0.8098,-0.8056,0.87575,132.0
539,-0.803,-0.809,0.8837625,131.63
540,-0.8017,-0.8018,0.882275,131.55
541,-0.8149,-0.7944,0.88305,131.68
542,-0.8204,-0.819,0.8937875,132.02
543,-0.8155,-0.8185,0.8938875,131.88
544,-0.8138,-0.8113,0.887675,131.48
545,-0.8018,-0.8185,0.8869,131.69
546,-0.8029,-0.8033,0.8798625,131.42
547,-0.8005,-0.8082,0.8821375,131.38
548,-0.8062,-0.787,0.8637375,130.93
549,-0.8192,-0.8011,0.8836375,129.59
550,-0.7988,-0.8157,0.8869625,130.8
551,-0.8159,-0.8347,0.8934375,132.07
552,-0.8174,-0.8144,0.882725,131.85
553,-0.8033,-0.7941,0.880725,131.56
554,-0.8075,-0.7914,0.8726625,131.71
555,-0.8105,-0.7981,0.875,131.73
556,-0.8163,-0.8233,0.8935625,132.14
557,-0.8104,-0.7983,0.886575,132.15
558,-0.8015,-0.8024,0.8774375,131.85
559,-0.7957,-0.8064,0.8781749999999999,131.67
560,-0.8067,-0.8171,0.8815125,131.54
561,-0.8151,-0.8068,0.88085,131.62
562,-0.826,-0.8056,0.879425,131.54
563,-0.8205,-0.7931,0.879125,131.69
564,-0.8107,-0.8034,0.88125,131.78
565,-0.8118,-0.7977,0.8840875,132.11
566,-0.8141,-0.8027,0.8817625,131.65
567,-0.806,-0.8096,0.8796,131.55
568,-0.7864,-0.7871,0.85735,131.67
569,-0.8016,-0.8019,0.881775,132.05
570,-0.8019,-0.8043,0.879775,131.92
571,-0.7969,-0.7915,0.8673,131.96
572,-0.8065,-0.8051,0.880725,131.79
573,-0.7988,-0.805,0.8728374999999999,131.62
574,-0.8151,-0.8161,0.891375,131.71
575,-0.8152,-0.8256,0.8923875,131.39
576,-0.8103,-0.7842,0.8820250000000001,131.55
577,-0.7996,-0.7985,0.876325,131.92
578,-0.8186,-0.8034,0.8828625,132.02
579,-0.807,-0.7897,0.886375,131.99
580,-0.8066,-0.8049,0.881425,131.6
581,-0.7981,-0.797,0.8857625,131.81
582,-0.7928,-0.7871,0.866325,131.69
583,-0.7989,-0.8117,0.88205,131.92
584,-0.8114,-0.8034,0.876125,132.01
585,-0.8178,-0.7926,0.8661375,131.87
586,-0.8118,-0.7969,0.874225,131.52
587,-0.8101,-0.7682,0.858775,131.57
588,-0.8192,-0.7943,0.871075,131.47
589,-0.8165,-0.7964,0.8769625,131.63
