epoch,train_loss,val_loss,mean_pseudo_dice,epoch_time_seconds
581,-0.8065,-0.8022,0.878825,122.12
582,-0.8063,-0.8136,0.8905,122.07
583,-0.8134,-0.8096,0.86815,122.18
584,-0.7966,-0.8076,0.8791375,122.43
585,-0.8077,-0.8058,0.8704000000000001,122.43
586,-0.8096,-0.804,0.8836125,122.29
587,-0.8113,-0.8133,0.891175,122.14
588,-0.8103,-0.8164,0.884575,122.12
589,-0.8088,-0.7773,0.8745625,122.33
590,-0.8226,-0.7971,0.884275,122.33
591,-0.8061,-0.8211,0.88855,122.33
592,-0.7989,-0.8084,0.8653875,122.18
593,-0.8169,-0.8089,0.867775,122.1
594,-0.8136,-0.8138,0.876775,122.14
595,-0.8154,-0.7816,0.8686,122.13
596,-0.8072,-0.8018,0.877025,122.11
597,-0.801,-0.8178,0.8893875,122.11
598,-0.8019,-0.788,0.8729,122.38
599,-0.8113,-0.8207,0.8773,122.34
600,-0.8148,-0.7668,0.8671375,122.26
601,-0.818,-0.803,0.880325,122.08
602,-0.8058,-0.8268,0.8887875,122.11
603,-0.8097,-0.7905,0.8670875,122.16
604,-0.8167,-0.7962,0.8778875,122.48
605,-0.8118,-0.8079,0.8787875,122.46
606,-0.8015,-0.8005,0.879625,122.3
607,-0.8124,-0.8034,0.8760375,122.11
608,-0.8046,-0.8122,0.8777874999999999,122.12
609,-0.799,-0.8193,0.8879250000000001,122.14
610,-0.8124,-0.8023,0.877175,122.16
611,-0.8047,-0.802,0.8711,122.1
612,-0.8165,-0.8148,0.8833,122.38
613,-0.8142,-0.8173,0.8876,122.45
614,-0.8184,-0.8,0.8748125,122.41
615,-0.8092,-0.814,0.88,122.18
616,-0.8156,-0.799,0.8744375,122.1
617,-0.819,-0.8212,0.8862875,122.11
618,-0.8201,-0.8173,0.882725,122.31
619,-0.8203,-0.8072,0.8930125,122.33
620,-0.8105,-0.8149,0.8649125,122.34
621,-0.8126,-0.796,0.89065,122.14
622,-0.8219,-0.8128,0.8807,122.09
623,-0.8043,-0.8392,0.8952625,122.12
624,-0.8119,-0.8172,0.86695,122.46
625,-0.8183,-0.8206,0.8835500000000001,122.15
626,-0.8164,-0.8084,0.88235,122.22
627,-0.8153,-0.794,0.8712375,122.34
628,-0.8213,-0.7979,0.8639625,122.42
629,-0.8172,-0.8095,0.876375,122.29
630,-0.8225,-0.8036,0.881875,122.14
631,-0.8205,-0.7992,0.877275,122.11
632,-0.8117,-0.7926,0.8798625,122.28
633,-0.8168,-0.8044,0.882175,122.53
634,-0.8193,-0.8362,0.8911125,122.43
635,-0.8143,-0.8095,0.88605,122.24
636,-0.8181,-0.8118,0.8857,122.16
637,-0.8118,-0.8159,0.885375,122.14
638,-0.8095,-0.8109,0.879225,122.24
639,-0.8129,-0.7845,0.8638250000000001,122.28
640,-0.815,-0.8162,0.8851749999999999,122.26
641,-0.8094,-0.8093,0.872575,122.51
642,-0.8121,-0.7975,0.8787,122.46
643,-0.81,-0.8227,0.888125,122.44
644,-0.8101,-0.8077,0.878425,122.26
645,-0.8119,-0.7779,0.8606374999999999,122.28
646,-0.8163,-0.7909,0.86265,122.33
647,-0.8111,-0.8219,0.8881125,122.57
648,-0.8254,-0.818,0.8962125,122.42
649,-0.8206,-0.8087,0.8791625,122.32
650,-0.813,-0.7972,0.883775,122.14
651,-0.8126,-0.8193,0.88815,122.18
652,-0.8137,-0.8061,0.8871875,122.13
653,-0.8119,-0.779,0.8755625,122.17
654,-0.8173,-0.8209,0.8895375,122.1
655,-0.8145,-0.7968,0.8851,122.29
656,-0.8257,-0.792,0.870725,122.5
657,-0.8131,-0.8177,0.88425,122.35
658,-0.8121,-0.8174,0.877575,122.24
659,-0.8165,-0.8107,0.8836125,122.14
660,-0.8211,-0.8154,0.8868125,122.13
661,-0.8161,-0.8146,0.8876875,122.4
662,-0.8137,-0.7956,0.86605,122.58
663,-0.8211,-0.826,0.88595,122.32
664,-0.8237,-0.8242,0.8918874999999999,122.11
665,-0.8214,-0.8187,0.8855625,122.12
666,-0.8126,-0.8186,0.884625,122.15
667,-0.8236,-0.8136,0.8765875,122.15
668,-0.8154,-0.8082,0.8848874999999999,122.14
669,-0.8127,-0.7988,0.87895,122.22
670,-0.8161,-0.8178,0.8899125,122.44
671,-0.8106,-0.8064,0.885925,122.36
672,-0.808,-0.8334,0.8881125,122.25
673,-0.8171,-0.8109,0.881725,122.14
674,-0.8244,-0.8264,0.884925,122.13
675,-0.8218,-0.8094,0.8815,122.33
676,-0.8225,-0.8111,0.8837625,122.42
677,-0.8208,-0.8006,0.8761125,122.37
678,-0.8204,-0.7924,0.8641125,122.18
679,-0.8168,-0.7841,0.8743625,122.11
680,-0.8279,-0.8057,0.8766875000000001,122.12
681,-0.8186,-0.804,0.8742875,122.11
682,-0.8216,-0.8281,0.8934124999999999,122.16
683,-0.8142,-0.7945,0.868775,122.11
684,-0.8165,-0.7955,0.8847625,122.4
685,-0.8066,-0.8313,0.8950125,122.39
686,-0.8294,-0.8241,0.8865875,122.33
687,-0.8219,-0.8068,0.869125,122.11
688,-0.8164,-0.801,0.88125,122.1
689,-0.8186,-0.8126,0.8786625,122.22
690,-0.8175,-0.8294,0.889675,122.43
691,-0.826,-0.8253,0.8898375000000001,122.42
692,-0.8238,-0.8068,0.8806375,122.24
693,-0.8213,-0.8235,0.8872375,122.14
694,-0.8203,-0.8093,0.8743625,122.09
695,-0.8186,-0.8314,0.8835500000000001,122.12
696,-0.8263,-0.7961,0.8723625,122.14
697,-0.8191,-0.8052,0.8779875,122.13
698,-0.8224,-0.7711,0.86515,122.36
699,-0.8326,-0.8167,0.8851125,122.42
700,-0.8239,-0.7993,0.8758125,122.38
701,-0.8133,-0.8061,0.8816625,122.17
702,-0.8174,-0.8043,0.874125,122.13
703,-0.822,-0.8203,0.88635,122.08
704,-0.8211,-0.8259,0.8840625,122.35
705,-0.8234,-0.819,0.8882,122.35
706,-0.8253,-0.8173,0.890675,122.3
707,-0.8196,-0.8232,0.89935,122.1
708,-0.8284,-0.7993,0.877825,122.26
709,-0.8087,-0.7795,0.8694999999999999,122.12
710,-0.816,-0.8268,0.8948375,122.13
711,-0.8169,-0.8056,0.890725,122.14
712,-0.8187,-0.7985,0.88555,122.35
713,-0.8246,-0.8056,0.8863624999999999,122.37
714,-0.822,-0.8305,0.8771375,122.33
715,-0.8124,-0.8058,0.8758125,122.23
716,-0.8253,-0.7992,0.874725,122.09
717,-0.8175,-0.8294,0.891875,122.07
718,-0.8134,-0.8054,0.8775625,122.31
719,-0.831,-0.8264,0.8981625,122.33
720,-0.8226,-0.8058,0.8829875,122.34
721,-0.8322,-0.8192,0.8841875,122.09
722,-0.8299,-0.8213,0.8945875,122.08
723,-0.8276,-0.8093,0.8929625,122.14
724,-0.8184,-0.8151,0.8865999999999999,122.16
725,-0.8209,-0.813,0.8812249999999999,122.16
726,-0.8155,-0.7947,0.87835,122.19
727,-0.8076,-0.8192,0.8867625,122.41
728,-0.8284,-0.8111,0.8915625,122.35
729,-0.817,-0.8093,0.89705,122.3
730,-0.8316,-0.8255,0.8846875,122.15
731,-0.8355,-0.8201,0.887425,122.1
732,-0.8154,-0.8143,0.8709,122.21
733,-0.8348,-0.8274,0.89895,122.41
734,-0.8279,-0.8143,0.887225,122.45
735,-0.8223,-0.8111,0.8873125000000001,122.29
736,-0.826,-0.8137,0.8712500000000001,122.08
737,-0.8257,-0.818,0.881825,122.11
738,-0.8165,-0.8124,0.8946125,122.11
739,-0.8249,-0.8375,0.8993125,122.07
740,-0.8336,-0.8097,0.8787875,122.11
741,-0.8292,-0.8292,0.88865,122.34
742,-0.8224,-0.8175,0.886575,122.43
743,-0.8206,-0.8146,0.8915375,122.35
744,-0.8234,-0.8116,0.89225,122.17
745,-0.8283,-0.8123,0.8905875,122.11
746,-0.8261,-0.8074,0.88815,122.11
747,-0.8219,-0.8212,0.89505,122.32
748,-0.8288,-0.8187,0.8884875,122.35
749,-0.8334,-0.7995,0.8886625,122.41
750,-0.8224,-0.804,0.8824375,122.14
751,-0.834,-0.8336,0.890275,122.19
752,-0.8347,-0.8375,0.895175,122.17
753,-0.8366,-0.8413,0.8966375,122.14
754,-0.8305,-0.8185,0.8909,122.14
755,-0.8244,-0.8146,0.8863,122.23
756,-0.8351,-0.8026,0.8788125,122.45
757,-0.8292,-0.8313,0.8945625,122.48
758,-0.8286,-0.8221,0.89615,122.27
759,-0.8241,-0.8123,0.8921875,122.16
760,-0.8274,-0.8273,0.8920625,122.27
761,-0.8283,-0.8058,0.8849125,122.61
762,-0.8395,-0.825,0.8950125,122.43
763,-0.8302,-0.8354,0.8869,122.47
764,-0.8323,-0.8149,0.8915125,122.25
765,-0.8296,-0.8212,0.8884,122.15
766,-0.836,-0.817,0.8830875,122.12
767,-0.83,-0.8287,0.880125,122.09
768,-0.8257,-0.8301,0.89245,122.11
769,-0.8319,-0.8028,0.8888625,122.12
770,-0.8393,-0.828,0.8972875,122.41
771,-0.8269,-0.8285,0.8921625,122.4
772,-0.8281,-0.8305,0.8989750000000001,122.39
773,-0.8324,-0.8206,0.8990625,122.16
774,-0.8315,-0.8316,0.8930625,122.46
775,-0.8322,-0.818,0.882925,122.35
776,-0.8365,-0.7704,0.877575,122.44
777,-0.8267,-0.8101,0.888475,122.38
778,-0.8284,-0.8171,0.89375,122.29
779,-0.8319,-0.8195,0.8916625,122.18
780,-0.833,-0.8276,0.8890125,122.14
781,-0.8365,-0.8265,0.8828625,122.12
782,-0.8362,-0.82,0.8911,123.18
783,-0.8216,-0.8035,0.8839750000000001,122.3
784,-0.8399,-0.8111,0.8912125,122.24
785,-0.8377,-0.8175,0.8898,122.33
786,-0.8284,-0.8161,0.8881875,122.36
787,-0.8264,-0.8201,0.8811375,122.16
788,-0.836,-0.8265,0.899475,122.06
789,-0.8257,-0.8239,0.8926375,122.13
790,-0.8317,-0.8006,0.8828625,122.36
791,-0.8333,-0.798,0.8799125,122.39
792,-0.8162,-0.8192,0.8946625,122.37
793,-0.8169,-0.8102,0.889325,122.16
794,-0.8249,-0.8069,0.8801875,122.12
795,-0.8282,-0.8088,0.8868874999999999,122.09
796,-0.8301,-0.8293,0.88385,122.09
797,-0.831,-0.8191,0.886675,122.14
798,-0.8282,-0.8159,0.8786,122.08
799,-0.8206,-0.8269,0.888825,122.4
800,-0.8281,-0.8314,0.885725,122.47
801,-0.8291,-0.8284,0.89585,122.44
802,-0.8338,-0.8041,0.88675,122.12
803,-0.8304,-0.8039,0.8872875,122.12
804,-0.8325,-0.8338,0.8992375,122.14
805,-0.8219,-0.8165,0.8865125,122.4
806,-0.832,-0.8232,0.896725,122.28
807,-0.8341,-0.8115,0.8845875,122.32
808,-0.8347,-0.8152,0.8773,122.07
809,-0.8246,-0.8215,0.8829875,122.11
810,-0.829,-0.8079,0.865475,122.1
811,-0.8366,-0.8427,0.8966875,122.11
812,-0.8277,-0.8227,0.87265,122.13
813,-0.8296,-0.8265,0.8914124999999999,122.26
814,-0.8413,-0.8096,0.896925,122.46
815,-0.8271,-0.8222,0.8882125,122.35
816,-0.8352,-0.7981,0.8700375,122.25
817,-0.8168,-0.8193,0.887275,122.12
818,-0.8211,-0.8121,0.88775,122.11
819,-0.8269,-0.832,0.8967,122.18
820,-0.8353,-0.8144,0.891925,122.35
821,-0.8326,-0.8209,0.890875,122.36
822,-0.8382,-0.822,0.890525,122.26
823,-0.8346,-0.8328,0.8957625,122.12
824,-0.8301,-0.8161,0.8858,122.08
825,-0.8384,-0.8265,0.8902375,122.05
826,-0.8336,-0.819,0.8813625,122.05
827,-0.8384,-0.8296,0.8950125,122.11
828,-0.8323,-0.8099,0.8889,122.28
829,-0.8287,-0.8114,0.8772875,122.48
830,-0.8348,-0.7964,0.8736625,122.44
831,-0.8304,-0.8117,0.8844625,122.27
832,-0.8356,-0.8121,0.8894124999999999,122.12
833,-0.8346,-0.8206,0.8889625,122.14
834,-0.8374,-0.8331,0.9016875,122.33
835,-0.8376,-0.8139,0.8895124999999999,122.41
836,-0.8336,-0.8109,0.89095,122.42
837,-0.8377,-0.8194,0.88845,122.24
838,-0.8316,-0.8278,0.8989375,122.15
839,-0.8425,-0.8302,0.8923125,122.23
840,-0.8329,-0.823,0.8850125,122.13
841,-0.831,-0.8137,0.8873125,122.1
842,-0.8374,-0.8179,0.87695,122.13
843,-0.8278,-0.8063,0.88945,122.41
844,-0.8311,-0.8152,0.8933625,122.49
845,-0.8294,-0.8333,0.8990375,122.46
846,-0.8289,-0.8175,0.8843875,122.21
847,-0.8335,-0.8243,0.8908375000000001,122.1
848,-0.8402,-0.8226,0.8972249999999999,122.13
849,-0.8373,-0.8131,0.8860250000000001,122.39
850,-0.8342,-0.838,0.8937125,122.39
851,-0.8247,-0.8185,0.8940875,122.38
852,-0.8356,-0.8176,0.888375,122.15
853,-0.8367,-0.8258,0.8949625,122.1
854,-0.8348,-0.7962,0.8757375000000001,122.09
855,-0.831,-0.8244,0.892,122.15
856,-0.8294,-0.7947,0.8737625,122.13
857,-0.84,-0.8296,0.8833,122.15
858,-0.8405,-0.8018,0.8750875,122.41
859,-0.8385,-0.8207,0.8726625,122.4
860,-0.8405,-0.8326,0.8949625,122.35
861,-0.8488,-0.8058,0.877525,122.22
862,-0.8321,-0.8009,0.8715875,122.11
863,-0.842,-0.828,0.88715,122.14
864,-0.8446,-0.827,0.8880125,122.34
865,-0.8377,-0.8122,0.8864375,122.36
866,-0.8441,-0.818,0.8972875,122.25
867,-0.8439,-0.8158,0.893925,122.09
868,-0.84,-0.8405,0.9010625,122.12
869,-0.841,-0.8078,0.87365,122.16
870,-0.8321,-0.8313,0.8955625,122.15
871,-0.8455,-0.8383,0.8921250000000001,122.14
872,-0.8348,-0.8319,0.897125,122.21
873,-0.8377,-0.8223,0.8974125,122.47
874,-0.8373,-0.8307,0.9041625,122.44
875,-0.836,-0.8171,0.8939125,122.32
876,-0.8422,-0.813,0.8872375,122.09
877,-0.8407,-0.8345,0.8879625,122.08
878,-0.8265,-0.8233,0.89795,122.27
879,-0.8489,-0.8026,0.8808125,122.44
880,-0.8318,-0.81,0.8784375,122.39
881,-0.8452,-0.8142,0.8819,122.23
882,-0.8416,-0.8316,0.8993625,122.16
883,-0.8388,-0.8257,0.8778375,122.12
884,-0.8372,-0.8284,0.8982125,122.13
885,-0.843,-0.8439,0.8967125,122.12
886,-0.8381,-0.8134,0.8838625,122.1
887,-0.8496,-0.8142,0.8823625,122.33
888,-0.8395,-0.8127,0.8919875,122.44
889,-0.8418,-0.8205,0.88705,122.45
890,-0.8512,-0.8344,0.9007000000000001,122.21
891,-0.8393,-0.8292,0.8834375,122.11
892,-0.845,-0.8294,0.891325,122.1
893,-0.8464,-0.8312,0.8999,122.35
894,-0.8384,-0.8046,0.8852,122.48
895,-0.843,-0.8142,0.8896125,122.45
896,-0.8303,-0.8319,0.89575,122.17
897,-0.8351,-0.8286,0.8993125000000001,145.74
898,-0.8432,-0.8188,0.8942625,149.28
899,-0.846,-0.8319,0.8984125000000001,135.42
900,-0.8424,-0.8164,0.8819625,122.72
901,-0.841,-0.8261,0.8936625,122.66
902,-0.8473,-0.8317,0.9053,122.67
903,-0.8502,-0.8354,0.898525,122.69
904,-0.8457,-0.8123,0.8874875,122.67
905,-0.845,-0.829,0.8958375,122.63
906,-0.8474,-0.8427,0.9001,122.65
907,-0.8381,-0.8292,0.9019375000000001,123.07
908,-0.8466,-0.8157,0.8839875,122.79
909,-0.8419,-0.8255,0.892475,122.62
910,-0.8435,-0.8199,0.8913,122.63
911,-0.8504,-0.8225,0.8896375,122.63
912,-0.8451,-0.816,0.889075,122.54
913,-0.847,-0.8165,0.8979,122.6
914,-0.8379,-0.8211,0.8937375,122.62
915,-0.8511,-0.8235,0.8966625,122.63
916,-0.8494,-0.8199,0.8895625,122.59
917,-0.8454,-0.8169,0.8940125,122.58
918,-0.8493,-0.7995,0.88875,122.45
919,-0.8397,-0.8219,0.8927875,122.49
920,-0.8448,-0.8308,0.8956875,122.49
921,-0.8457,-0.8066,0.8702,122.59
922,-0.8467,-0.8117,0.88925,122.63
923,-0.8462,-0.8192,0.8799125,122.62
924,-0.8496,-0.8475,0.9068875,122.62
925,-0.8449,-0.8365,0.9034375,122.64
926,-0.85,-0.8136,0.8899625,122.56
927,-0.8411,-0.8335,0.901525,122.46
928,-0.8505,-0.839,0.9002625,122.38
929,-0.8558,-0.8241,0.894225,122.4
930,-0.8518,-0.8398,0.890475,122.39
931,-0.8469,-0.8364,0.9052625,122.41
932,-0.852,-0.8235,0.897825,122.54
933,-0.8419,-0.8381,0.9036125,122.38
934,-0.8479,-0.8253,0.8932375,122.39
935,-0.8586,-0.8228,0.8910375,122.4
936,-0.8464,-0.8248,0.8827375,122.43
937,-0.8502,-0.8018,0.8756375000000001,122.42
938,-0.8488,-0.8226,0.87525,122.42
939,-0.8561,-0.8212,0.899475,122.4
940,-0.8465,-0.8232,0.8997625,122.43
941,-0.8468,-0.8428,0.905,122.51
942,-0.8533,-0.835,0.896725,122.53
943,-0.8423,-0.814,0.8920125,122.52
944,-0.8545,-0.8321,0.898575,122.42
945,-0.8532,-0.8252,0.8955625,122.42
946,-0.8512,-0.819,0.8851875,122.44
947,-0.855,-0.8126,0.9009125,122.4
948,-0.854,-0.8347,0.9040625,122.56
949,-0.8451,-0.8213,0.900275,122.5
950,-0.8462,-0.8163,0.8948625,122.44
951,-0.854,-0.8333,0.891875,122.38
952,-0.8519,-0.8205,0.872,122.38
953,-0.8508,-0.8354,0.9052,122.42
954,-0.8437,-0.8274,0.9019,122.43
955,-0.8563,-0.8044,0.8947875000000001,122.48
956,-0.8582,-0.8488,0.9032625,122.44
957,-0.857,-0.824,0.8977625,122.41
958,-0.8479,-0.8256,0.903025,122.44
959,-0.8491,-0.8244,0.895,122.43
960,-0.8458,-0.8166,0.8877125,122.38
961,-0.851,-0.831,0.903425,122.38
962,-0.8518,-0.8284,0.9010375,122.41
963,-0.8567,-0.8447,0.906125,122.41
964,-0.8482,-0.8345,0.9021250000000001,122.42
965,-0.8604,-0.8262,0.9050625,122.58
966,-0.8533,-0.8407,0.9044,122.82
967,-0.8496,-0.8369,0.8994875,122.66
968,-0.8552,-0.8392,0.9037125,122.49
969,-0.8611,-0.8282,0.8960875,122.53
970,-0.856,-0.8154,0.8954,122.55
971,-0.8499,-0.8427,0.8986625,122.52
972,-0.8443,-0.8403,0.9121625,122.51
973,-0.8616,-0.8187,0.887925,122.53
974,-0.8589,-0.8205,0.9056,122.5
975,-0.8581,-0.8358,0.8974875,122.51
976,-0.8585,-0.8452,0.9069875000000001,122.52
977,-0.8614,-0.8414,0.899325,122.51
978,-0.8578,-0.8221,0.8952625,122.52
979,-0.8465,-0.8251,0.9016125,122.49
980,-0.8575,-0.8401,0.8995375,122.51
981,-0.8571,-0.8444,0.905625,122.52
982,-0.8534,-0.8184,0.9011750000000001,122.45
983,-0.844,-0.8318,0.8998,122.38
984,-0.8578,-0.831,0.89665,122.44
985,-0.8484,-0.8178,0.877225,122.5
986,-0.8544,-0.8614,0.9059875,122.52
987,-0.8616,-0.8357,0.897325,122.48
988,-0.8541,-0.85,0.911225,122.54
989,-0.8539,-0.8378,0.8920625,122.51
990,-0.8574,-0.851,0.907975,122.52
991,-0.8584,-0.8447,0.9018125,122.4
992,-0.8569,-0.8305,0.9029625,122.39
993,-0.8535,-0.8183,0.8990375,122.37
994,-0.8613,-0.8228,0.88555,122.42
995,-0.8551,-0.838,0.8924375,122.41
996,-0.8533,-0.8226,0.8982875,122.42
997,-0.8503,-0.8257,0.8942749999999999,122.39
998,-0.8595,-0.8337,0.9072875,122.42
999,-0.8522,-0.8304,0.8976500000000001,122.52
