epoch,train_loss,val_loss,mean_pseudo_dice,epoch_time_seconds
88,-0.7469,-0.7479,0.8433875,130.77
89,-0.7606,-0.7759,0.8556375,130.76
90,-0.7564,-0.7342,0.8276,130.9
91,-0.7678,-0.77,0.8638875,129.71
92,-0.7536,-0.7733,0.852275,129.04
93,-0.7507,-0.7545,0.8362499999999999,129.09
94,-0.7582,-0.7636,0.8286625,129.8
95,-0.7611,-0.7587,0.8448375,130.89
96,-0.7587,-0.7617,0.850525,130.97
97,-0.7595,-0.7389,0.834225,130.63
98,-0.7585,-0.7703,0.8527125,129.05
99,-0.7596,-0.7588,0.856275,129.08
100,-0.762,-0.7859,0.86675,129.16
101,-0.7553,-0.7548,0.8479625,129.13
102,-0.7601,-0.765,0.85755,129.05
103,-0.7589,-0.7738,0.84095,129.04
104,-0.7483,-0.7686,0.85305,129.92
105,-0.7595,-0.7664,0.8519875,130.97
106,-0.7633,-0.7777,0.8570249999999999,130.86
107,-0.7628,-0.7522,0.8488375,130.49
108,-0.7738,-0.7856,0.8697375,129.19
109,-0.7582,-0.7326,0.8279875,129.18
110,-0.7471,-0.7684,0.8558749999999999,129.09
111,-0.7654,-0.7496,0.8443125,130.74
112,-0.768,-0.7816,0.8701,130.81
113,-0.7605,-0.7766,0.8613625,130.85
114,-0.7699,-0.7595,0.8082875,129.61
115,-0.7654,-0.7574,0.826875,129.11
116,-0.7628,-0.7755,0.8575125,129.02
117,-0.7555,-0.724,0.825925,129.06
118,-0.7746,-0.7709,0.8475875,129.13
119,-0.7576,-0.7542,0.8516125,129.04
120,-0.782,-0.7693,0.85305,129.13
121,-0.7826,-0.7988,0.87035,130.7
122,-0.7658,-0.7679,0.8532375,130.85
123,-0.7679,-0.7711,0.8493375,131.12
124,-0.7606,-0.7679,0.85755,129.44
125,-0.7653,-0.7731,0.8419125,129.04
126,-0.7482,-0.7512,0.8408875,129.09
127,-0.7504,-0.756,0.842025,130.08
128,-0.7609,-0.7671,0.8431375,130.97
129,-0.7553,-0.7542,0.816025,130.85
130,-0.7717,-0.7633,0.8514375,130.44
131,-0.7718,-0.7555,0.8545875,129.08
132,-0.7832,-0.7423,0.840925,129.14
133,-0.7708,-0.7737,0.854575,129.18
134,-0.765,-0.7678,0.8528125,129.02
135,-0.7675,-0.7743,0.8628125,129.13
136,-0.7699,-0.7865,0.8539625,129.06
137,-0.7704,-0.777,0.8517125,130.17
138,-0.7787,-0.77,0.854,130.93
139,-0.7834,-0.7876,0.8659875,130.93
140,-0.7635,-0.7835,0.8507375,130.12
141,-0.7652,-0.7655,0.8495125,129.05
142,-0.7715,-0.7785,0.8621875,129.08
143,-0.7858,-0.7744,0.8277125,129.62
144,-0.7683,-0.7703,0.86665,130.92
145,-0.7674,-0.7698,0.848175,130.73
146,-0.7725,-0.7609,0.8505875,130.75
147,-0.7797,-0.781,0.8609125,129.46
148,-0.7705,-0.7685,0.8487,129.1
149,-0.7626,-0.7813,0.8634,129.17
150,-0.779,-0.7919,0.8616,129.32
151,-0.7728,-0.7873,0.865625,129.09
152,-0.771,-0.7907,0.87305,129.14
153,-0.7734,-0.7756,0.8397625,129.55
154,-0.7797,-0.7944,0.8670125,130.9
155,-0.7651,-0.7612,0.8525875,131.0
156,-0.7775,-0.7839,0.86305,130.83
157,-0.7769,-0.7976,0.8755125,129.16
158,-0.7807,-0.7985,0.8734125,129.06
159,-0.7755,-0.7749,0.851075,129.15
160,-0.7767,-0.7782,0.852075,130.54
161,-0.768,-0.7874,0.8637875,130.98
162,-0.7886,-0.791,0.8608,130.94
163,-0.7807,-0.7545,0.8044250000000001,130.02
164,-0.7764,-0.7867,0.8266375,129.11
165,-0.7834,-0.7783,0.861475,129.08
166,-0.7874,-0.782,0.85475,129.13
167,-0.767,-0.7577,0.8195,129.14
168,-0.7874,-0.7535,0.8537625,129.02
169,-0.7706,-0.7687,0.8530875,129.04
170,-0.7772,-0.7605,0.852675,130.74
171,-0.7879,-0.7781,0.8621375,130.88
172,-0.7869,-0.7985,0.863275,130.97
173,-0.7972,-0.758,0.8479,129.75
174,-0.7881,-0.7802,0.8717,129.13
175,-0.7745,-0.7649,0.8519,129.01
176,-0.7869,-0.7749,0.8582125,129.8
177,-0.7832,-0.7766,0.8659875,130.93
178,-0.7776,-0.7776,0.8589625,130.89
179,-0.7712,-0.7848,0.8641625000000001,130.83
180,-0.7747,-0.7822,0.8596625,129.1
181,-0.7774,-0.7649,0.8509125,129.18
182,-0.7823,-0.7869,0.8713375,129.2
183,-0.7859,-0.7784,0.8551625,129.1
184,-0.7654,-0.7728,0.84705,129.04
185,-0.7755,-0.7963,0.8747375,129.07
186,-0.7901,-0.7327,0.8373125,130.29
187,-0.7673,-0.7617,0.7857125,130.96
188,-0.7846,-0.7711,0.8478,130.84
189,-0.7706,-0.7644,0.8582125,130.17
190,-0.7786,-0.7689,0.848425,129.02
191,-0.7845,-0.7829,0.8634125,129.12
192,-0.7808,-0.7721,0.820225,129.31
193,-0.7807,-0.7852,0.8622125,130.88
194,-0.7751,-0.7834,0.8500125000000001,130.86
195,-0.7897,-0.7913,0.87115,130.91
196,-0.7894,-0.7799,0.8606374999999999,129.3
197,-0.7769,-0.7732,0.8557625,129.14
198,-0.7887,-0.7998,0.87295,129.13
199,-0.7876,-0.7609,0.8344625,129.03
200,-0.7793,-0.7618,0.8462125,129.07
201,-0.7833,-0.7702,0.85985,129.15
202,-0.779,-0.7547,0.8498625,129.73
203,-0.7697,-0.7507,0.843075,130.95
204,-0.7838,-0.7656,0.852275,130.88
205,-0.7805,-0.7877,0.8634,130.65
206,-0.7747,-0.7686,0.8190375,129.09
207,-0.7719,-0.7682,0.8568125,129.15
208,-0.7693,-0.7467,0.8345125,129.18
209,-0.7714,-0.7764,0.8521624999999999,130.67
210,-0.7802,-0.8042,0.873825,131.17
211,-0.7715,-0.7909,0.8688375,130.81
212,-0.7717,-0.784,0.8667125,129.71
213,-0.7683,-0.7935,0.8707125,129.06
214,-0.7717,-0.7733,0.8593999999999999,129.03
215,-0.7872,-0.8041,0.8700625,129.13
216,-0.7848,-0.7974,0.8693,129.1
217,-0.7772,-0.7822,0.8672124999999999,129.1
218,-0.7757,-0.7996,0.87775,129.53
219,-0.7831,-0.7897,0.86905,131.01
220,-0.7843,-0.7834,0.8323,131.02
221,-0.7887,-0.812,0.8690875,130.78
222,-0.7797,-0.7779,0.8589125,129.12
223,-0.7841,-0.7832,0.864125,129.03
224,-0.7881,-0.7595,0.8464875000000001,129.09
225,-0.7886,-0.7656,0.8486375,130.54
226,-0.7745,-0.7769,0.8551875,130.98
227,-0.7733,-0.7728,0.852725,131.0
228,-0.7902,-0.7849,0.8692875,129.7
229,-0.7766,-0.7929,0.8727,129.1
230,-0.7955,-0.7785,0.8681,129.17
231,-0.7939,-0.7761,0.8560875,129.08
232,-0.7802,-0.7736,0.8583000000000001,129.14
233,-0.7906,-0.7562,0.834825,129.07
234,-0.7735,-0.8087,0.87325,129.42
235,-0.7762,-0.7928,0.8645125,130.81
236,-0.7783,-0.7857,0.8662,130.84
237,-0.7777,-0.7985,0.8800250000000001,130.86
238,-0.7902,-0.7961,0.8655125,129.12
239,-0.7792,-0.7735,0.8646625,129.13
240,-0.786,-0.785,0.8401000000000001,129.24
241,-0.7705,-0.7726,0.8292625,130.51
242,-0.7792,-0.7894,0.8558375,130.71
243,-0.7761,-0.7746,0.8593625,130.8
244,-0.7842,-0.7867,0.8611875,129.76
245,-0.794,-0.8134,0.8772,129.14
246,-0.7881,-0.8049,0.8647875,129.04
247,-0.7783,-0.789,0.868675,129.14
248,-0.7887,-0.7702,0.858525,129.0
249,-0.7971,-0.7776,0.8666875,129.16
250,-0.7896,-0.7908,0.862225,129.43
251,-0.7805,-0.7658,0.8526625,130.82
252,-0.7873,-0.7977,0.867575,130.95
253,-0.7836,-0.7814,0.8591875,130.89
254,-0.7714,-0.7474,0.8493125,129.12
255,-0.768,-0.8028,0.871225,129.21
256,-0.7835,-0.8067,0.871225,129.06
257,-0.7988,-0.7855,0.8586125,130.53
258,-0.7852,-0.7587,0.8470125,130.87
259,-0.7752,-0.7744,0.8641875,131.04
260,-0.7739,-0.769,0.856725,129.85
261,-0.7785,-0.775,0.821175,129.11
262,-0.7845,-0.7959,0.8473375,129.06
263,-0.7927,-0.7802,0.8633875,129.03
264,-0.7923,-0.7788,0.8588375,129.04
265,-0.7889,-0.7908,0.8625,129.08
266,-0.7833,-0.7613,0.8490875,129.46
267,-0.7762,-0.767,0.8591125,130.89
268,-0.7878,-0.7643,0.8504625,130.86
269,-0.7885,-0.8066,0.87455,130.93
270,-0.7719,-0.7954,0.8735875,129.11
271,-0.7894,-0.7892,0.8660375,129.12
272,-0.7822,-0.7912,0.8750625,129.05
273,-0.7891,-0.7717,0.804575,130.36
274,-0.7905,-0.7664,0.8601125,130.81
275,-0.7769,-0.7812,0.85295,130.91
276,-0.788,-0.7857,0.8417875,129.86
277,-0.7827,-0.7853,0.8671625,129.05
278,-0.768,-0.763,0.81245,129.17
279,-0.792,-0.7873,0.8770249999999999,129.12
280,-0.7839,-0.7734,0.8075375,129.09
281,-0.7908,-0.7971,0.869525,129.02
282,-0.7838,-0.7813,0.8530375,129.56
283,-0.7819,-0.7989,0.86125,130.88
284,-0.781,-0.7781,0.8688,130.93
285,-0.777,-0.7829,0.864575,130.92
286,-0.7878,-0.7975,0.8556625,129.22
287,-0.7922,-0.7859,0.8666625,129.2
288,-0.7933,-0.7481,0.8426,129.05
289,-0.7774,-0.8022,0.8539875,130.64
290,-0.7791,-0.7813,0.8620875,130.86
291,-0.7966,-0.778,0.870125,130.88
292,-0.7976,-0.7696,0.8496250000000001,129.72
293,-0.7763,-0.8073,0.8730125,129.04
294,-0.7875,-0.7769,0.826775,129.17
295,-0.7852,-0.7941,0.8430875,129.05
296,-0.795,-0.7965,0.8726125,128.98
297,-0.7915,-0.7976,0.873475,129.01
298,-0.801,-0.7824,0.868525,129.3
299,-0.7824,-0.7908,0.864325,130.79
300,-0.7935,-0.8147,0.876725,130.88
301,-0.7858,-0.7908,0.8594875,130.8
302,-0.7792,-0.78,0.859625,129.12
303,-0.7773,-0.7599,0.846125,129.04
304,-0.7938,-0.7866,0.871775,129.09
305,-0.7839,-0.8009,0.8701875,130.53
306,-0.7885,-0.7683,0.8560875,130.96
307,-0.7903,-0.7679,0.8577750000000001,130.93
308,-0.7968,-0.796,0.8630625,129.66
309,-0.7982,-0.7827,0.859025,129.05
310,-0.8041,-0.7894,0.8653125,129.05
311,-0.7953,-0.769,0.852525,129.09
312,-0.7931,-0.7795,0.8628375,129.1
313,-0.7944,-0.7968,0.8794500000000001,129.05
314,-0.796,-0.7832,0.8492125,129.9
315,-0.8048,-0.7897,0.854075,131.02
316,-0.795,-0.7929,0.8755625,130.98
317,-0.7876,-0.7726,0.8499375,130.64
318,-0.7876,-0.7852,0.8555875,129.1
319,-0.7683,-0.787,0.8645625,129.0
320,-0.7921,-0.7973,0.8726,129.07
321,-0.7915,-0.7982,0.873,130.69
322,-0.8001,-0.7891,0.86835,130.82
323,-0.8039,-0.8062,0.8817,131.03
324,-0.787,-0.7784,0.8579875,129.45
325,-0.8014,-0.8009,0.881025,129.09
326,-0.773,-0.7512,0.8366625,129.16
327,-0.7788,-0.7911,0.8213125,129.12
328,-0.7858,-0.7813,0.834925,129.09
329,-0.7862,-0.7441,0.8323,129.14
330,-0.7786,-0.7619,0.8573125,129.72
331,-0.7861,-0.7912,0.8749,130.76
332,-0.7915,-0.7789,0.8695875,130.86
333,-0.8002,-0.7824,0.81745,130.52
334,-0.7801,-0.7488,0.8458875,129.13
335,-0.7869,-0.8082,0.87795,129.13
336,-0.7815,-0.7864,0.8681875,129.31
337,-0.7827,-0.7622,0.8556,130.8
338,-0.7853,-0.776,0.8602375,130.88
339,-0.7957,-0.7876,0.8657250000000001,130.91
340,-0.796,-0.7839,0.862825,129.35
341,-0.7938,-0.7969,0.867025,129.12
342,-0.7826,-0.7741,0.823475,129.2
343,-0.8083,-0.7815,0.8679,129.17
344,-0.7922,-0.7707,0.8574875,129.15
345,-0.7894,-0.7919,0.8779125,129.12
346,-0.7929,-0.7973,0.871675,130.17
347,-0.7871,-0.7537,0.8422499999999999,130.93
348,-0.7932,-0.7765,0.8421875,131.15
349,-0.7815,-0.8156,0.8765625,130.42
350,-0.7993,-0.7815,0.8726875000000001,129.37
351,-0.7975,-0.78,0.869025,129.16
352,-0.7997,-0.7946,0.8616,129.48
353,-0.8015,-0.801,0.8733625,131.05
354,-0.79,-0.7842,0.8594125,131.06
355,-0.7986,-0.8004,0.8687875,131.05
356,-0.8069,-0.7633,0.8414874999999999,129.17
357,-0.7917,-0.7887,0.863475,129.27
358,-0.7949,-0.8052,0.8678125,129.2
359,-0.8035,-0.7861,0.865775,129.18
360,-0.7927,-0.7887,0.8754375,129.23
361,-0.7942,-0.7925,0.8670625,129.14
362,-0.7888,-0.7795,0.83105,130.27
363,-0.7809,-0.7944,0.8747625,131.0
364,-0.7908,-0.7875,0.8636625,130.95
365,-0.799,-0.7938,0.86975,130.29
366,-0.7979,-0.7936,0.864875,129.11
367,-0.8077,-0.8004,0.870725,129.26
368,-0.797,-0.7989,0.84945,129.58
369,-0.8059,-0.7901,0.8766125,130.98
370,-0.8024,-0.7948,0.8769625,131.03
371,-0.7911,-0.7947,0.862075,131.11
372,-0.7916,-0.7987,0.8728374999999999,129.24
373,-0.7974,-0.8017,0.87855,129.16
374,-0.8108,-0.7826,0.863775,129.19
375,-0.8003,-0.7828,0.8657125,129.22
376,-0.785,-0.7975,0.8791,129.18
377,-0.7984,-0.807,0.8768125,129.19
378,-0.7972,-0.7908,0.8714375,130.28
379,-0.7951,-0.8118,0.8851625,131.06
380,-0.8072,-0.7731,0.8592125,131.17
381,-0.7935,-0.8119,0.880875,130.29
382,-0.7862,-0.7779,0.861775,129.19
383,-0.7811,-0.7807,0.8600625,129.21
384,-0.7822,-0.7862,0.8415125,129.67
385,-0.8011,-0.7727,0.8392875,131.05
386,-0.7988,-0.8073,0.8696875000000001,131.09
387,-0.7973,-0.7827,0.870225,130.92
388,-0.7809,-0.778,0.8589375,129.21
389,-0.7892,-0.8154,0.8756,129.11
390,-0.7891,-0.7935,0.8705125,129.17
391,-0.8022,-0.8126,0.876325,129.26
392,-0.7897,-0.8008,0.8738875,129.2
393,-0.7914,-0.7895,0.8733375,129.15
394,-0.8034,-0.7992,0.8763624999999999,130.39
395,-0.7969,-0.7809,0.8545375000000001,131.09
396,-0.7994,-0.8104,0.8743125,131.25
397,-0.7732,-0.7804,0.841475,130.1
398,-0.7781,-0.7679,0.8581875,129.26
399,-0.7841,-0.7972,0.875325,129.35
400,-0.7965,-0.8125,0.8659875,130.04
401,-0.8004,-0.7913,0.8692,131.01
402,-0.7976,-0.7994,0.865875,131.19
403,-0.7988,-0.7785,0.8517,130.73
404,-0.8046,-0.7675,0.82505,129.16
405,-0.7983,-0.8015,0.875525,129.21
406,-0.788,-0.7805,0.8555375000000001,129.22
407,-0.8023,-0.8017,0.883325,129.16
408,-0.8008,-0.8038,0.8758375,129.15
409,-0.8034,-0.8197,0.8800375,129.21
410,-0.7995,-0.7764,0.8485,130.79
411,-0.8056,-0.7644,0.863725,131.11
412,-0.7857,-0.7995,0.872125,131.03
413,-0.8024,-0.8054,0.87115,129.75
414,-0.7994,-0.7955,0.8426875,129.27
415,-0.7942,-0.8031,0.8712,129.14
416,-0.794,-0.7766,0.862325,129.92
417,-0.7947,-0.7885,0.8737,131.16
418,-0.7855,-0.7895,0.87965,131.11
419,-0.8071,-0.8036,0.8762375,130.5
420,-0.7973,-0.7846,0.856075,129.18
421,-0.7839,-0.8036,0.875625,129.15
422,-0.7973,-0.7888,0.87115,129.26
423,-0.7835,-0.7798,0.8636125,129.22
424,-0.7838,-0.802,0.8822375,129.2
425,-0.786,-0.8093,0.8815625,129.13
426,-0.7914,-0.7963,0.868425,130.96
427,-0.8071,-0.7896,0.870675,131.15
428,-0.8009,-0.8035,0.8225,130.99
429,-0.7951,-0.7959,0.8623125,129.54
430,-0.8027,-0.8032,0.8692624999999999,129.19
431,-0.7946,-0.8085,0.8726375,129.17
432,-0.7991,-0.7636,0.8117125000000001,130.38
433,-0.7843,-0.7865,0.8599375,131.04
434,-0.8068,-0.8161,0.878325,131.09
435,-0.8026,-0.7737,0.8485125,130.06
436,-0.8035,-0.8033,0.8770625,129.22
437,-0.8078,-0.7812,0.86485,129.2
438,-0.796,-0.7861,0.8703,129.23
439,-0.7976,-0.7911,0.8355625,129.22
440,-0.8129,-0.8005,0.870875,129.28
441,-0.8092,-0.8226,0.8750375,129.63
442,-0.7972,-0.8029,0.8409,131.13
443,-0.8055,-0.8061,0.847375,131.08
444,-0.7996,-0.8233,0.8751,130.85
445,-0.7901,-0.7987,0.8773625,129.2
446,-0.8136,-0.8217,0.8841375,129.25
447,-0.8118,-0.7867,0.8643000000000001,129.24
448,-0.8016,-0.7587,0.8613,130.99
449,-0.8048,-0.8188,0.8795375,131.07
450,-0.8106,-0.7915,0.8599625,131.08
451,-0.8087,-0.7979,0.8661749999999999,129.54
452,-0.7859,-0.7769,0.8308375,129.16
453,-0.804,-0.8001,0.8776125,129.14
454,-0.7914,-0.7924,0.8693375,129.19
455,-0.794,-0.7971,0.868925,129.23
456,-0.7945,-0.8124,0.8812125,129.27
457,-0.7878,-0.8159,0.8796375000000001,130.23
458,-0.8088,-0.8041,0.859325,131.11
459,-0.8116,-0.7943,0.871625,131.14
460,-0.7969,-0.7781,0.8601125000000001,130.14
461,-0.8067,-0.7978,0.873275,129.12
462,-0.7929,-0.7975,0.8413125,129.16
463,-0.7908,-0.7912,0.8683875,129.71
464,-0.793,-0.8005,0.865725,131.05
465,-0.7967,-0.7797,0.8697375,137.26
466,-0.8001,-0.7921,0.8758125,153.08
467,-0.8039,-0.7972,0.8715375000000001,142.07
468,-0.7963,-0.8076,0.8766,129.48
469,-0.7922,-0.8038,0.8709875,129.6
470,-0.7961,-0.8264,0.880825,129.53
471,-0.8083,-0.7943,0.832725,129.51
472,-0.8087,-0.8006,0.8689125,129.64
473,-0.8025,-0.7998,0.871775,129.97
474,-0.8071,-0.8267,0.8909,131.38
475,-0.8181,-0.7936,0.8734375,131.52
476,-0.8048,-0.8145,0.875725,131.14
477,-0.8134,-0.813,0.8719125,129.57
478,-0.7967,-0.7947,0.8554625,129.45
479,-0.8044,-0.7804,0.865325,129.42
480,-0.7934,-0.7899,0.8506125,129.58
481,-0.7956,-0.8046,0.865675,131.22
482,-0.8096,-0.8017,0.8810375,131.47
483,-0.8014,-0.7863,0.8732875,129.82
484,-0.8056,-0.8017,0.8826625,129.4
485,-0.8116,-0.8066,0.8677625,129.26
486,-0.801,-0.7919,0.825875,129.52
487,-0.7926,-0.795,0.8491125,129.49
488,-0.8036,-0.7675,0.8304625,129.56
489,-0.7954,-0.7987,0.879475,130.45
490,-0.7948,-0.7985,0.8734875,131.46
491,-0.7847,-0.804,0.885025,131.46
492,-0.7975,-0.7818,0.864125,130.68
493,-0.8028,-0.7876,0.8585375,129.49
494,-0.8023,-0.7968,0.8749750000000001,129.4
495,-0.807,-0.7825,0.8646625,129.5
496,-0.8046,-0.7801,0.856775,129.54
497,-0.8146,-0.8187,0.874625,131.46
498,-0.8068,-0.8127,0.8808,131.36
499,-0.7995,-0.8145,0.88015,129.54
500,-0.805,-0.8026,0.8622375,129.56
501,-0.7997,-0.7986,0.8597875,129.54
502,-0.8001,-0.773,0.8526875,129.38
503,-0.8029,-0.7977,0.8525875,129.53
504,-0.8053,-0.7742,0.8588625,136.47
505,-0.792,-0.7872,0.86065,148.04
506,-0.8003,-0.8051,0.8717375,141.86
507,-0.7967,-0.7852,0.8696375000000001,137.15
508,-0.7936,-0.8084,0.87245,137.13
509,-0.8082,-0.8151,0.8854,134.15
510,-0.8036,-0.8179,0.8823125,125.2
511,-0.7874,-0.8018,0.872575,125.51
512,-0.8065,-0.7781,0.8700375,125.78
513,-0.8119,-0.7821,0.86705,125.26
514,-0.8053,-0.776,0.8660625,125.58
515,-0.7962,-0.8149,0.8774375,125.44
516,-0.802,-0.764,0.861,125.06
517,-0.7928,-0.8068,0.8872125,125.46
518,-0.8034,-0.7765,0.80755,125.73
519,-0.8083,-0.8289,0.887325,124.95
520,-0.8045,-0.7855,0.8633875,125.13
521,-0.7942,-0.7815,0.822125,125.47
522,-0.8031,-0.7957,0.82895,125.07
523,-0.8066,-0.8014,0.8717874999999999,125.24
524,-0.806,-0.801,0.8476874999999999,125.3
525,-0.7942,-0.7925,0.871725,125.46
526,-0.8017,-0.8164,0.8765499999999999,125.32
527,-0.8146,-0.807,0.875275,125.04
528,-0.8078,-0.8244,0.8863,126.0
529,-0.8029,-0.7714,0.8665,126.68
530,-0.8094,-0.7855,0.8638625,125.13
531,-0.8096,-0.8009,0.8542000000000001,125.43
532,-0.8064,-0.7701,0.8054749999999999,125.16
533,-0.8086,-0.8276,0.88345,125.42
534,-0.7973,-0.7765,0.8608750000000001,125.16
535,-0.8027,-0.7865,0.865575,125.28
536,-0.803,-0.7844,0.8334874999999999,125.01
537,-0.8095,-0.7797,0.8594875,125.09
538,-0.8125,-0.8217,0.885375,125.25
539,-0.8088,-0.8318,0.8845375,125.25
540,-0.8002,-0.7943,0.8698375,125.16
541,-0.8139,-0.7547,0.842375,125.12
542,-0.7945,-0.819,0.8825000000000001,125.3
543,-0.7954,-0.8156,0.8827375,125.19
544,-0.7955,-0.8114,0.879125,125.18
545,-0.8001,-0.803,0.840425,125.28
546,-0.8035,-0.8009,0.8640125,125.25
547,-0.8027,-0.8138,0.8891375,125.2
548,-0.8096,-0.8157,0.876725,125.13
549,-0.8116,-0.8041,0.8525875,125.22
550,-0.8158,-0.7952,0.872325,130.87
551,-0.817,-0.8234,0.8781,122.75
552,-0.8064,-0.8103,0.8761875,122.61
553,-0.7931,-0.8035,0.8644875,122.56
554,-0.7917,-0.784,0.8700875,122.54
555,-0.8066,-0.8075,0.848475,122.58
556,-0.7978,-0.8109,0.876075,122.67
557,-0.813,-0.8206,0.8944624999999999,122.9
558,-0.8104,-0.8173,0.8742625,122.66
559,-0.8227,-0.8307,0.89505,122.53
560,-0.7943,-0.8085,0.874825,122.62
561,-0.8223,-0.8098,0.8848625,122.78
562,-0.8034,-0.8101,0.875875,122.73
563,-0.8068,-0.7883,0.8325,122.71
564,-0.8083,-0.8211,0.876375,122.72
565,-0.8157,-0.805,0.8809,122.76
566,-0.8095,-0.7942,0.836375,122.66
567,-0.8134,-0.8077,0.8844875,122.54
568,-0.7954,-0.7934,0.866325,122.32
569,-0.8138,-0.7779,0.83915,122.25
570,-0.8042,-0.8249,0.88935,122.36
571,-0.8023,-0.8251,0.89145,122.57
572,-0.8088,-0.7912,0.8659625,122.62
573,-0.8027,-0.7951,0.82415,122.51
574,-0.8115,-0.801,0.8783875,122.44
575,-0.8138,-0.7975,0.88365,122.46
576,-0.8024,-0.805,0.8832,122.46
577,-0.7977,-0.7942,0.8780125,122.45
578,-0.8094,-0.8065,0.8768374999999999,122.48
579,-0.8168,-0.8149,0.87825,122.47
580,-0.817,-0.8127,0.8835625,122.46
581,-0.8061,-0.8002,0.8716625,122.44
582,-0.8195,-0.8125,0.8891375,122.31
583,-0.8186,-0.7953,0.8765125,122.32
584,-0.8153,-0.8105,0.8777874999999999,122.36
585,-0.8173,-0.7806,0.8526,122.5
586,-0.8147,-0.7972,0.8365750000000001,122.56
587,-0.811,-0.7847,0.86715,122.62
588,-0.8131,-0.7956,0.8727375,122.53
