epoch,train_loss,val_loss,mean_pseudo_dice,epoch_time_seconds
93,-0.7616,-0.7835,0.87045,122.49
94,-0.7482,-0.7574,0.8628125,122.34
95,-0.7506,-0.7313,0.8250625,122.36
96,-0.7557,-0.7523,0.852325,122.29
97,-0.7478,-0.7779,0.8557,122.34
98,-0.7581,-0.7818,0.8674375,122.3
99,-0.754,-0.7677,0.855275,122.34
100,-0.7613,-0.7849,0.858475,122.35
101,-0.7766,-0.7672,0.864275,122.32
102,-0.7714,-0.7885,0.8719250000000001,122.36
103,-0.7688,-0.7812,0.856625,122.37
104,-0.7768,-0.777,0.870175,122.37
105,-0.7516,-0.7778,0.8632875,122.4
106,-0.7756,-0.7999,0.879375,122.61
107,-0.7749,-0.791,0.8691625000000001,122.63
108,-0.7733,-0.7695,0.8660625,122.61
109,-0.78,-0.7834,0.8706,122.35
110,-0.7617,-0.7663,0.8549,122.33
111,-0.7744,-0.7857,0.874,122.36
112,-0.7709,-0.786,0.8709875,122.36
113,-0.7695,-0.7931,0.8622625,122.35
114,-0.7608,-0.7739,0.8624125,122.37
115,-0.7685,-0.7791,0.8668,122.37
116,-0.7645,-0.7734,0.8617,122.35
117,-0.7598,-0.7647,0.8622624999999999,122.33
118,-0.7804,-0.7743,0.8567625,122.29
119,-0.7744,-0.798,0.8748125,122.36
120,-0.7698,-0.7745,0.8518375,122.37
121,-0.7779,-0.752,0.8525874999999999,122.56
122,-0.7646,-0.7889,0.8617875,122.57
123,-0.7639,-0.7775,0.8724625,122.6
124,-0.7756,-0.7637,0.8697375,122.38
125,-0.7769,-0.7993,0.8734875,122.36
126,-0.7764,-0.7911,0.875125,122.36
127,-0.7665,-0.7595,0.8503000000000001,122.37
128,-0.7764,-0.7762,0.86595,122.34
129,-0.7702,-0.7864,0.8643125,122.32
130,-0.7711,-0.7696,0.8577,122.4
131,-0.7572,-0.754,0.843225,122.38
132,-0.771,-0.7584,0.8562375,122.45
133,-0.7618,-0.7548,0.8400624999999999,122.37
134,-0.7648,-0.7851,0.868175,122.39
135,-0.7751,-0.7686,0.8571375,122.4
136,-0.771,-0.7701,0.86545,122.57
137,-0.7545,-0.7675,0.8653125,122.63
138,-0.7621,-0.7783,0.8606875,122.62
139,-0.7732,-0.7766,0.8603375,122.43
140,-0.7589,-0.7452,0.8548375,122.4
141,-0.7363,-0.7307,0.8320625,122.4
142,-0.7607,-0.7373,0.8506875,122.39
143,-0.7655,-0.7865,0.8712,122.39
144,-0.7807,-0.7612,0.8549,122.36
145,-0.7801,-0.76,0.8585125,122.32
146,-0.7799,-0.797,0.8688750000000001,122.33
147,-0.7908,-0.7728,0.862975,122.38
148,-0.7788,-0.7983,0.877,122.32
149,-0.7819,-0.7549,0.8475,122.35
150,-0.7806,-0.785,0.8693,122.4
151,-0.778,-0.806,0.8791125,122.57
152,-0.7759,-0.7894,0.8736625,122.58
153,-0.7774,-0.782,0.8621,122.62
154,-0.7782,-0.7812,0.8748,122.4
155,-0.7683,-0.7742,0.870725,122.3
156,-0.767,-0.7519,0.854675,122.33
157,-0.7605,-0.7868,0.87205,122.3
158,-0.7634,-0.792,0.8646625,122.36
159,-0.773,-0.7995,0.878475,122.36
160,-0.7658,-0.7712,0.8757,122.37
161,-0.7759,-0.7802,0.8647875,122.38
162,-0.7637,-0.7983,0.883525,122.38
163,-0.7561,-0.7832,0.8617375,122.34
164,-0.7728,-0.7978,0.869275,124.08
165,-0.7808,-0.7959,0.877625,155.58
166,-0.7687,-0.7929,0.87835,157.5
167,-0.762,-0.7989,0.8664375,165.07
168,-0.7605,-0.7928,0.8785125,196.86
169,-0.7424,-0.7722,0.8569125,223.2
170,-0.7789,-0.7674,0.8568625,229.28
171,-0.771,-0.7628,0.8600375,194.49
172,-0.7628,-0.7804,0.8628875,201.19
173,-0.7786,-0.7636,0.8570625000000001,152.87
174,-0.7762,-0.7911,0.8663625,125.39
175,-0.7865,-0.7778,0.8631,125.32
176,-0.7843,-0.7794,0.8654875,125.38
177,-0.7782,-0.7866,0.8632625,125.19
178,-0.7718,-0.7779,0.8642,138.04
179,-0.7714,-0.7924,0.87055,185.52
180,-0.7821,-0.7691,0.8606,182.73
181,-0.7676,-0.7841,0.869325,170.37
182,-0.7774,-0.7732,0.8692375,178.76
183,-0.762,-0.7762,0.8603000000000001,137.54
184,-0.7695,-0.7792,0.8599125,178.07
185,-0.7588,-0.7588,0.853475,193.47
186,-0.7795,-0.77,0.8762625,182.4
187,-0.7827,-0.7816,0.8639,154.65
188,-0.772,-0.8065,0.88455,168.0
189,-0.7742,-0.8022,0.8799125,180.23
190,-0.7818,-0.7786,0.869675,164.86
191,-0.7884,-0.7755,0.8683,125.81
192,-0.7802,-0.7939,0.8701625,126.3
193,-0.7886,-0.7767,0.8739,125.99
194,-0.7847,-0.7773,0.8585625,132.8
195,-0.7807,-0.7976,0.8737125,150.47
196,-0.7769,-0.8004,0.8766625,125.53
197,-0.7829,-0.8102,0.8814125,125.41
198,-0.7905,-0.8123,0.8841625,125.57
199,-0.7799,-0.7829,0.8667125,125.5
200,-0.7666,-0.7966,0.8826125,125.58
201,-0.7791,-0.7865,0.8637125,125.53
202,-0.7732,-0.7826,0.8696875,125.44
203,-0.7712,-0.781,0.8697125,125.4
204,-0.7754,-0.7665,0.8570375,125.59
205,-0.7793,-0.7637,0.841275,125.47
206,-0.7683,-0.7697,0.872275,125.2
207,-0.7759,-0.7787,0.8636375,125.34
208,-0.7797,-0.7755,0.8613375,125.5
209,-0.7786,-0.7756,0.8674,125.46
210,-0.7886,-0.7952,0.8694375,125.36
211,-0.783,-0.7964,0.8753,125.7
212,-0.7678,-0.7897,0.884325,125.76
213,-0.7875,-0.7771,0.8676875,125.49
214,-0.7699,-0.7634,0.871125,125.63
215,-0.78,-0.7684,0.867925,125.48
216,-0.7881,-0.7908,0.874725,125.44
217,-0.7835,-0.7765,0.859525,125.53
218,-0.7852,-0.8119,0.87995,125.51
219,-0.7806,-0.7777,0.859275,125.32
220,-0.7838,-0.7838,0.86345,125.42
221,-0.7856,-0.7768,0.8699375,125.29
222,-0.7888,-0.777,0.864425,125.25
223,-0.7818,-0.8035,0.881575,125.03
224,-0.7905,-0.7885,0.8805625,125.5
225,-0.7851,-0.796,0.87775,125.29
226,-0.7874,-0.8019,0.87825,125.27
227,-0.7839,-0.7579,0.8544875,125.35
228,-0.7844,-0.8058,0.8825125,125.37
229,-0.7836,-0.7822,0.873075,125.32
230,-0.7756,-0.777,0.8665375,125.24
231,-0.7865,-0.793,0.8789875,125.11
232,-0.7793,-0.7888,0.8698250000000001,125.29
233,-0.781,-0.7917,0.876425,125.49
234,-0.7933,-0.7942,0.8739125,125.14
235,-0.7931,-0.8203,0.8860625,125.08
236,-0.7841,-0.808,0.8829875,125.51
237,-0.7855,-0.8122,0.878725,125.62
238,-0.7886,-0.7961,0.876975,125.38
239,-0.7818,-0.7971,0.8727875,125.53
240,-0.7976,-0.7926,0.87755,125.43
241,-0.7853,-0.7817,0.8757625,125.39
242,-0.7973,-0.7972,0.87215,125.38
243,-0.7722,-0.8175,0.8815,125.18
244,-0.7733,-0.7513,0.8628,125.42
245,-0.7882,-0.8062,0.8690249999999999,125.34
246,-0.7868,-0.7885,0.88165,125.36
247,-0.7788,-0.8011,0.8777875,125.14
248,-0.7648,-0.7632,0.8512625,125.53
249,-0.7897,-0.8013,0.8829625,125.5
250,-0.7743,-0.8052,0.8847125,125.56
251,-0.7767,-0.7979,0.8815500000000001,125.27
252,-0.7695,-0.801,0.8731625000000001,125.38
253,-0.793,-0.8015,0.873125,125.59
254,-0.7839,-0.7804,0.8695625,125.49
255,-0.7946,-0.7839,0.8632124999999999,125.19
256,-0.7916,-0.8062,0.890075,125.3
257,-0.7868,-0.7764,0.8766625,124.94
258,-0.7919,-0.8037,0.8898125,125.26
259,-0.7773,-0.8026,0.8800250000000001,125.44
260,-0.7834,-0.8194,0.8852375,125.62
261,-0.7837,-0.8034,0.8811375,125.58
262,-0.7848,-0.7821,0.8729125,125.58
263,-0.7843,-0.7941,0.8761875,125.62
264,-0.7724,-0.7943,0.8685625,125.67
265,-0.7689,-0.784,0.86745,125.73
266,-0.7835,-0.7927,0.8762375,125.71
267,-0.7954,-0.809,0.884925,125.56
268,-0.7828,-0.7893,0.8757625,125.54
269,-0.7812,-0.7946,0.8703125,125.55
270,-0.7895,-0.7943,0.871825,125.55
271,-0.7884,-0.8049,0.8831125,125.37
272,-0.7819,-0.7867,0.8720125,125.44
273,-0.7913,-0.8001,0.8684625,125.44
274,-0.7922,-0.7981,0.87915,125.51
275,-0.7765,-0.7998,0.870375,125.53
276,-0.7694,-0.7803,0.86605,125.29
277,-0.7726,-0.8144,0.8745875,125.47
278,-0.7926,-0.7895,0.872825,125.59
279,-0.7897,-0.7897,0.86835,125.64
280,-0.7904,-0.7979,0.870425,125.65
281,-0.7826,-0.7817,0.8723124999999999,125.59
282,-0.7929,-0.783,0.8589125,125.55
283,-0.7832,-0.7958,0.8816875,125.38
284,-0.7932,-0.7958,0.8755999999999999,125.42
285,-0.7923,-0.8061,0.87975,125.48
286,-0.7716,-0.7821,0.8780875,125.43
287,-0.7882,-0.7671,0.869875,126.1
288,-0.7918,-0.7922,0.8762625,125.35
289,-0.7897,-0.7956,0.8681,125.47
290,-0.7893,-0.7939,0.8759874999999999,125.71
291,-0.7793,-0.7881,0.86205,125.56
292,-0.7754,-0.7763,0.8633625,125.59
293,-0.7915,-0.7939,0.873875,125.49
294,-0.7853,-0.7989,0.8798375,125.48
295,-0.7945,-0.7864,0.865425,125.65
296,-0.7963,-0.8183,0.883325,125.43
297,-0.788,-0.7977,0.8853375,125.82
298,-0.7873,-0.7942,0.876075,125.45
299,-0.7878,-0.7703,0.859925,125.72
300,-0.7866,-0.8021,0.8782875,136.19
301,-0.7809,-0.8067,0.8863125000000001,128.13
302,-0.8019,-0.7861,0.8864125,128.11
303,-0.7915,-0.7946,0.8770875,130.99
304,-0.7854,-0.8142,0.8762,153.06
305,-0.7874,-0.7836,0.8722875,151.45
306,-0.7913,-0.798,0.870225,141.71
307,-0.7953,-0.7844,0.863875,147.36
308,-0.7878,-0.8083,0.8815125,144.21
309,-0.7816,-0.7897,0.8725875,143.89
310,-0.7881,-0.8014,0.873875,143.73
311,-0.7899,-0.7842,0.8728750000000001,143.7
312,-0.7964,-0.8197,0.8855375,144.32
313,-0.7957,-0.7995,0.8789750000000001,144.08
314,-0.7946,-0.783,0.863,144.68
315,-0.7925,-0.7929,0.8745375,144.29
316,-0.788,-0.7994,0.874825,143.86
317,-0.7889,-0.7895,0.8654875,144.28
318,-0.7725,-0.7861,0.860375,127.47
319,-0.7919,-0.7955,0.881725,125.95
320,-0.7899,-0.7991,0.8826875,125.95
321,-0.7934,-0.7919,0.875625,126.17
322,-0.7899,-0.809,0.87865,126.18
323,-0.8006,-0.8112,0.883375,126.26
324,-0.7946,-0.804,0.8799375,126.26
325,-0.7946,-0.8009,0.871275,126.17
326,-0.791,-0.7885,0.8731875,126.35
327,-0.792,-0.7953,0.8802875,126.1
328,-0.7991,-0.7964,0.8790875,125.83
329,-0.7839,-0.8191,0.891575,126.04
330,-0.7985,-0.8213,0.891175,125.64
331,-0.7774,-0.8057,0.8779,126.06
332,-0.7895,-0.7995,0.8784875,126.05
333,-0.7759,-0.7903,0.8825,125.92
334,-0.7919,-0.7817,0.8767125,126.0
335,-0.8038,-0.7833,0.865625,125.55
336,-0.7832,-0.8071,0.885,126.39
337,-0.7838,-0.8086,0.8811875,126.84
338,-0.8037,-0.8079,0.879075,126.06
339,-0.7947,-0.7786,0.85475,125.87
340,-0.7848,-0.7966,0.8798374999999999,125.95
341,-0.7992,-0.8076,0.88195,125.98
342,-0.7985,-0.8073,0.87075,125.84
343,-0.7986,-0.8044,0.8810625,125.85
344,-0.7959,-0.7987,0.87675,126.12
345,-0.8017,-0.7837,0.8614875,126.02
346,-0.7969,-0.7871,0.8740625,126.43
347,-0.7931,-0.7965,0.8855000000000001,125.82
348,-0.7896,-0.8056,0.88385,126.3
349,-0.8001,-0.7848,0.8728625,125.63
350,-0.8054,-0.7948,0.8837,125.92
351,-0.788,-0.8107,0.8693625,125.56
352,-0.8007,-0.8177,0.8846499999999999,125.79
353,-0.7834,-0.7872,0.87555,125.91
354,-0.7974,-0.7923,0.8744375,125.81
355,-0.8007,-0.8208,0.8898125,125.69
356,-0.8002,-0.8099,0.87245,126.02
357,-0.7925,-0.7887,0.8721625000000001,126.11
358,-0.8023,-0.807,0.8793875,125.75
359,-0.798,-0.7911,0.8790625000000001,126.06
360,-0.7941,-0.8122,0.887625,125.66
361,-0.7979,-0.7886,0.8765499999999999,125.74
362,-0.792,-0.796,0.8842125,125.66
363,-0.7917,-0.818,0.8823,125.6
364,-0.7989,-0.824,0.8845625,125.9
365,-0.7964,-0.7893,0.8657,125.75
366,-0.7967,-0.8081,0.875975,125.54
367,-0.7943,-0.8083,0.8872249999999999,125.62
368,-0.7972,-0.7989,0.875175,125.8
369,-0.8017,-0.8114,0.8879374999999999,125.73
370,-0.7907,-0.7941,0.8796,126.15
371,-0.7991,-0.8052,0.8799375,125.97
372,-0.8074,-0.8107,0.875725,125.79
373,-0.8087,-0.7955,0.882675,125.67
374,-0.797,-0.8151,0.8721375,125.5
375,-0.7991,-0.7976,0.876825,125.78
376,-0.7865,-0.7775,0.8599125,125.6
377,-0.8011,-0.802,0.8805875,125.52
378,-0.8012,-0.7935,0.8721625,125.74
379,-0.7801,-0.7693,0.859975,125.75
380,-0.7816,-0.8151,0.88285,125.73
381,-0.8001,-0.774,0.8767875,125.79
382,-0.797,-0.7781,0.872825,126.01
383,-0.7973,-0.8103,0.8859625,126.51
384,-0.7925,-0.81,0.8843,127.06
385,-0.7961,-0.7868,0.8654000000000001,126.12
386,-0.7901,-0.7994,0.8906375,126.04
387,-0.7869,-0.7977,0.8811125,125.75
388,-0.7947,-0.7919,0.8773875,125.81
389,-0.7857,-0.7817,0.8572125,125.87
390,-0.7877,-0.7973,0.865275,125.83
391,-0.7938,-0.7783,0.8711375,125.89
392,-0.8022,-0.8104,0.8848,125.56
393,-0.7902,-0.7862,0.8689875,125.83
394,-0.7906,-0.7974,0.863575,125.73
395,-0.7857,-0.781,0.8698375,125.75
396,-0.7908,-0.8149,0.878975,126.03
397,-0.7991,-0.8013,0.8743875,125.99
398,-0.7768,-0.8058,0.8783625,126.1
399,-0.796,-0.8157,0.882975,125.56
400,-0.8066,-0.808,0.8823625,125.83
401,-0.7987,-0.7993,0.8805125,125.82
402,-0.7929,-0.8111,0.884675,125.8
403,-0.8045,-0.8153,0.8862875,125.67
404,-0.802,-0.8057,0.8788750000000001,125.83
405,-0.8046,-0.7878,0.8781875,137.95
406,-0.7927,-0.7969,0.88305,156.13
407,-0.7986,-0.816,0.885975,163.47
408,-0.8063,-0.7979,0.8769,169.33
409,-0.8159,-0.8062,0.8810375,151.48
410,-0.7709,-0.7874,0.8670125,162.16
411,-0.7878,-0.8043,0.885525,142.31
412,-0.7939,-0.7937,0.8722875,142.37
413,-0.7904,-0.7957,0.879575,143.17
414,-0.7972,-0.7908,0.8913,142.95
415,-0.7886,-0.7888,0.8796875,142.59
416,-0.782,-0.8173,0.8886000000000001,141.91
417,-0.7912,-0.7899,0.8785625,141.76
418,-0.7781,-0.8076,0.8787625,141.62
419,-0.7894,-0.8008,0.8826499999999999,141.81
420,-0.7913,-0.8096,0.8758,141.59
421,-0.7928,-0.8183,0.8812125,141.97
422,-0.796,-0.7988,0.872775,141.78
423,-0.7959,-0.8124,0.884525,141.82
424,-0.7977,-0.7906,0.8845125,141.83
425,-0.7974,-0.7902,0.8679,142.21
426,-0.8057,-0.7917,0.8707125,142.64
427,-0.8023,-0.8071,0.886325,142.19
428,-0.7913,-0.789,0.87685,142.37
429,-0.7888,-0.7957,0.8766125,142.28
430,-0.7957,-0.8164,0.8912625,142.05
431,-0.7867,-0.81,0.8834875,142.41
432,-0.7798,-0.815,0.88165,141.38
433,-0.7934,-0.7978,0.885775,141.41
434,-0.798,-0.8109,0.88625,142.19
435,-0.7922,-0.796,0.8847625,141.58
436,-0.779,-0.7873,0.8779125,141.71
437,-0.7946,-0.8138,0.8846499999999999,141.91
438,-0.8053,-0.8013,0.8775,141.78
439,-0.7936,-0.8001,0.8816125,141.96
440,-0.7891,-0.7864,0.872,141.55
441,-0.7877,-0.8033,0.8818625,141.83
442,-0.797,-0.8161,0.890825,142.4
443,-0.7797,-0.7873,0.872775,141.75
444,-0.7945,-0.8097,0.8730375,142.39
445,-0.8005,-0.8102,0.8811625,142.54
446,-0.7954,-0.8181,0.88195,142.23
447,-0.7998,-0.7468,0.8543875,141.48
448,-0.8038,-0.7625,0.8558,141.63
449,-0.8003,-0.807,0.8833,141.69
450,-0.812,-0.8146,0.8832,142.03
451,-0.8018,-0.7916,0.8730375,142.0
452,-0.8048,-0.8181,0.8936625,141.44
453,-0.7962,-0.8315,0.8914875,141.25
454,-0.8174,-0.8218,0.896925,141.56
455,-0.7947,-0.8047,0.8774000000000001,142.8
456,-0.8039,-0.7863,0.8730375,142.18
457,-0.8014,-0.8109,0.89135,143.79
458,-0.8032,-0.8282,0.8904375,142.8
459,-0.8071,-0.7773,0.868625,142.39
460,-0.7997,-0.8065,0.8766875000000001,142.51
461,-0.8077,-0.812,0.8885375,142.08
462,-0.8145,-0.8199,0.8975125,142.07
463,-0.8018,-0.8159,0.88525,145.49
464,-0.8142,-0.8085,0.8811125,142.26
465,-0.796,-0.824,0.8894124999999999,141.82
466,-0.8046,-0.8126,0.8788375,142.09
467,-0.8052,-0.808,0.886575,143.45
468,-0.8023,-0.7906,0.8709375,142.42
469,-0.7964,-0.8048,0.881975,142.05
470,-0.8004,-0.8281,0.896825,143.9
471,-0.8032,-0.8177,0.8912125000000001,142.21
472,-0.7924,-0.8069,0.885225,142.31
473,-0.7949,-0.8033,0.8774125,143.08
474,-0.796,-0.7923,0.871275,141.96
475,-0.7917,-0.7893,0.864325,141.78
476,-0.7915,-0.775,0.864875,142.37
477,-0.804,-0.8127,0.8851125,141.91
478,-0.7973,-0.7972,0.874325,141.51
479,-0.8098,-0.7926,0.875575,142.92
480,-0.794,-0.8051,0.8804875,141.94
481,-0.7926,-0.8088,0.8854875,141.88
482,-0.7996,-0.7639,0.86445,141.85
483,-0.7922,-0.7997,0.8743125,141.65
484,-0.8028,-0.8149,0.87485,142.77
485,-0.8057,-0.8239,0.8916375,142.01
486,-0.7996,-0.8045,0.8842625,142.8
487,-0.7997,-0.7927,0.8728374999999999,142.01
488,-0.7981,-0.7996,0.8686125,142.01
489,-0.8086,-0.7912,0.8734875,143.04
490,-0.812,-0.8165,0.887875,142.34
491,-0.8162,-0.8135,0.8828125,142.68
492,-0.7995,-0.8186,0.8894,142.02
493,-0.8062,-0.7772,0.8766875,141.78
494,-0.8058,-0.8133,0.8854375,141.39
495,-0.7968,-0.7973,0.8758125,141.51
496,-0.8045,-0.8036,0.88,141.93
497,-0.788,-0.8017,0.8759375,142.96
498,-0.7873,-0.7904,0.8729125,141.54
499,-0.8062,-0.7982,0.87575,141.57
500,-0.801,-0.8084,0.8856875,142.89
501,-0.7938,-0.8047,0.8759,142.2
502,-0.7996,-0.8178,0.886975,143.2
503,-0.8063,-0.8236,0.8899,144.34
504,-0.7911,-0.8144,0.8843875,142.44
505,-0.798,-0.818,0.88445,142.45
506,-0.8042,-0.8277,0.8933,142.11
507,-0.8061,-0.8074,0.8857875,141.46
508,-0.803,-0.8142,0.89425,142.35
509,-0.7931,-0.7919,0.8819875,141.83
510,-0.7946,-0.8043,0.8869,141.59
511,-0.7902,-0.8188,0.885875,141.67
512,-0.7956,-0.7998,0.8800250000000001,141.44
513,-0.7981,-0.8218,0.883425,141.97
514,-0.8083,-0.8235,0.8938875000000001,144.29
515,-0.8126,-0.8069,0.884575,141.74
516,-0.8094,-0.7967,0.8672625,141.66
517,-0.8149,-0.8029,0.8780375,141.65
518,-0.7995,-0.8306,0.8943875,142.12
519,-0.8114,-0.804,0.8731125000000001,142.14
520,-0.8021,-0.801,0.88075,142.17
521,-0.7925,-0.7646,0.8633500000000001,142.16
522,-0.7888,-0.8076,0.8835375,141.54
523,-0.8055,-0.8131,0.889525,141.57
524,-0.8044,-0.7901,0.885325,141.49
525,-0.8007,-0.8004,0.8692375,141.35
526,-0.7918,-0.7884,0.8693,141.78
527,-0.8043,-0.791,0.87635,141.87
528,-0.7958,-0.8257,0.8930625,141.34
529,-0.8019,-0.8072,0.8904125,141.92
530,-0.8125,-0.8046,0.8812,141.96
531,-0.8098,-0.8213,0.879875,141.72
532,-0.7998,-0.8021,0.8845875,143.16
533,-0.797,-0.7999,0.88485,142.46
534,-0.8058,-0.8014,0.88845,142.16
535,-0.8267,-0.8184,0.89105,141.88
536,-0.8158,-0.8033,0.8801,141.85
537,-0.8126,-0.8096,0.8923125,142.3
538,-0.8127,-0.8167,0.8855625,141.99
539,-0.8114,-0.8369,0.896275,141.78
540,-0.81,-0.8184,0.88655,142.23
541,-0.8115,-0.8088,0.8947375,142.15
542,-0.8107,-0.8045,0.881775,141.57
543,-0.8062,-0.7842,0.8609375,141.8
544,-0.7998,-0.8069,0.8922125,141.37
545,-0.8015,-0.8249,0.8927875,141.62
546,-0.8126,-0.8005,0.8802125000000001,142.14
547,-0.8008,-0.7923,0.875425,141.84
548,-0.7971,-0.7962,0.87605,141.66
549,-0.8025,-0.8263,0.8897,142.44
550,-0.8138,-0.8185,0.89375,142.56
551,-0.7944,-0.815,0.8880875,141.94
552,-0.8153,-0.7913,0.8731125,141.59
553,-0.8007,-0.7917,0.8713,141.01
554,-0.799,-0.8282,0.895825,141.51
555,-0.8123,-0.8212,0.892,141.29
556,-0.806,-0.8237,0.894675,141.61
557,-0.7941,-0.8308,0.8941125,141.81
558,-0.8005,-0.7925,0.8805000000000001,141.41
559,-0.7883,-0.7917,0.8644625,142.03
560,-0.8093,-0.7987,0.879225,141.92
561,-0.8104,-0.8246,0.8882,141.95
562,-0.7876,-0.8009,0.88505,142.4
563,-0.8167,-0.8079,0.8832875,141.99
564,-0.819,-0.8051,0.88285,142.49
565,-0.8031,-0.8252,0.8851,141.96
566,-0.8043,-0.8103,0.88425,141.77
567,-0.7984,-0.815,0.8846375,142.1
568,-0.7962,-0.8154,0.8901875,141.55
569,-0.8161,-0.7955,0.867175,141.36
570,-0.8027,-0.825,0.895125,155.23
571,-0.796,-0.8102,0.881225,152.7
572,-0.8166,-0.7955,0.8820125,138.18
573,-0.8044,-0.8123,0.890875,135.59
574,-0.8132,-0.8256,0.890825,135.42
575,-0.8134,-0.8088,0.88175,135.37
576,-0.8082,-0.7987,0.876575,135.38
577,-0.805,-0.8061,0.8918125,135.5
578,-0.8095,-0.812,0.88215,135.44
579,-0.7903,-0.8099,0.8799625,135.84
580,-0.8042,-0.8184,0.8809750000000001,135.61
581,-0.8099,-0.8224,0.8881,135.27
582,-0.8052,-0.811,0.890375,135.54
583,-0.8097,-0.8023,0.88195,135.39
584,-0.8056,-0.8174,0.8947625,135.42
585,-0.8102,-0.8017,0.8888125,135.34
586,-0.8168,-0.8212,0.8913500000000001,135.36
587,-0.8177,-0.8,0.879975,135.43
588,-0.8148,-0.8176,0.8873125,135.32
589,-0.8072,-0.7972,0.8724,135.57
