epoch,train_loss,val_loss,mean_pseudo_dice,epoch_time_seconds
167,-0.7759,-0.7637,0.85215,122.16
168,-0.781,-0.7486,0.8477875,122.2
169,-0.7738,-0.7731,0.8529,122.24
170,-0.7851,-0.793,0.8660375,122.19
171,-0.7942,-0.7881,0.8648750000000001,122.45
172,-0.7864,-0.7497,0.8407,122.47
173,-0.7803,-0.7673,0.862825,122.44
174,-0.7813,-0.7619,0.856,122.2
175,-0.7862,-0.7608,0.854725,122.21
176,-0.7891,-0.7815,0.8705375,122.28
177,-0.7783,-0.7767,0.8605625,122.52
178,-0.7806,-0.7776,0.8624375,122.54
179,-0.7763,-0.7773,0.866175,122.41
180,-0.7821,-0.7745,0.8538,122.29
181,-0.7689,-0.7649,0.8503125,122.21
182,-0.7804,-0.7878,0.8684875,122.22
183,-0.7882,-0.779,0.8654625,122.22
184,-0.7879,-0.7898,0.872475,122.2
185,-0.787,-0.766,0.854075,122.39
186,-0.784,-0.7758,0.8666125,122.55
187,-0.7867,-0.7787,0.8481125,122.52
188,-0.7801,-0.7769,0.8729125,122.33
189,-0.7768,-0.7782,0.8593375,122.21
190,-0.7737,-0.7652,0.856725,122.2
191,-0.771,-0.7624,0.8587125,122.43
192,-0.7618,-0.7737,0.8648375,122.53
193,-0.7798,-0.7769,0.8615125,122.52
194,-0.7788,-0.7576,0.8389375,122.26
195,-0.7946,-0.7851,0.87335,122.22
196,-0.7906,-0.8009,0.8759875,122.18
197,-0.7897,-0.7453,0.8415625,122.19
198,-0.7827,-0.785,0.8707625,122.28
199,-0.7895,-0.7545,0.8555375000000001,122.26
200,-0.7908,-0.7791,0.86955,122.47
201,-0.788,-0.7725,0.855175,122.47
202,-0.784,-0.7702,0.848725,122.36
203,-0.787,-0.7578,0.8515874999999999,122.21
204,-0.7717,-0.7876,0.86875,122.18
205,-0.778,-0.7531,0.84655,122.32
206,-0.7848,-0.8116,0.87605,122.5
207,-0.7812,-0.7875,0.8674875,122.57
208,-0.7827,-0.7935,0.8714500000000001,122.37
209,-0.7846,-0.7815,0.8609875,122.48
210,-0.7838,-0.7709,0.853325,122.21
211,-0.7925,-0.7385,0.8425374999999999,122.19
212,-0.7822,-0.778,0.86615,122.21
213,-0.7882,-0.7753,0.853575,122.2
214,-0.7809,-0.7607,0.8543125,122.45
215,-0.7833,-0.7796,0.8647,122.54
216,-0.7783,-0.7952,0.8831,122.5
217,-0.7764,-0.7969,0.881725,122.2
218,-0.7933,-0.7966,0.875275,122.25
219,-0.7668,-0.7868,0.8751125,122.48
220,-0.7822,-0.7923,0.8675875,122.5
221,-0.7868,-0.7887,0.863175,122.54
222,-0.7803,-0.7531,0.8396375,122.34
223,-0.7778,-0.7812,0.8643,122.26
224,-0.7759,-0.8059,0.8858875,122.17
225,-0.779,-0.7976,0.8782125,122.23
226,-0.7769,-0.7817,0.858625,122.22
227,-0.7833,-0.7669,0.8408375,122.17
228,-0.7865,-0.7686,0.859675,122.38
229,-0.7841,-0.7683,0.855625,122.51
230,-0.7737,-0.7834,0.865775,122.57
231,-0.7736,-0.7757,0.868775,122.4
232,-0.7985,-0.7801,0.8609875,122.15
233,-0.7886,-0.7795,0.8716625,122.21
234,-0.7922,-0.7792,0.8752375,122.51
235,-0.784,-0.79,0.8629125,122.7
236,-0.7883,-0.8085,0.882125,122.71
237,-0.7911,-0.771,0.85875,122.37
238,-0.7826,-0.7705,0.858625,122.33
239,-0.7854,-0.8014,0.878425,122.4
240,-0.7839,-0.7873,0.866175,122.35
241,-0.7839,-0.8054,0.8827,122.36
242,-0.7736,-0.7963,0.8682624999999999,122.38
243,-0.78,-0.7621,0.860525,122.65
244,-0.79,-0.8119,0.8826875,122.58
245,-0.7847,-0.7726,0.87175,122.39
246,-0.7802,-0.7938,0.8804875,122.2
247,-0.7945,-0.7894,0.8736,122.24
248,-0.7915,-0.7796,0.862625,122.35
249,-0.7896,-0.7932,0.87695,122.53
250,-0.7929,-0.7841,0.8683,122.5
251,-0.7871,-0.744,0.8407875,122.34
252,-0.7783,-0.7954,0.86905,122.19
253,-0.7956,-0.7884,0.8633,122.17
254,-0.7897,-0.7833,0.8613625,122.19
255,-0.7935,-0.7726,0.8592,122.18
256,-0.7816,-0.7748,0.8599249999999999,122.21
257,-0.7878,-0.79,0.875425,122.42
258,-0.798,-0.7979,0.8773500000000001,122.55
259,-0.7897,-0.8148,0.8860375,122.4
260,-0.8005,-0.7931,0.8772625000000001,122.2
261,-0.7868,-0.7892,0.873325,122.14
262,-0.795,-0.7533,0.8542875,122.23
263,-0.7994,-0.7912,0.8760749999999999,122.54
264,-0.7812,-0.7862,0.8565125,122.5
265,-0.7892,-0.7768,0.8630125,122.57
266,-0.7829,-0.7925,0.8657,122.17
267,-0.7784,-0.7786,0.8592375,122.2
268,-0.795,-0.7949,0.8741125,122.2
269,-0.7775,-0.8104,0.879325,122.17
270,-0.7945,-0.779,0.8654,122.17
271,-0.7949,-0.7922,0.872575,122.38
272,-0.7939,-0.7785,0.8621125,122.53
273,-0.7986,-0.7844,0.8702,122.53
274,-0.7931,-0.7774,0.8619875,122.35
275,-0.7964,-0.8015,0.8804375,122.31
276,-0.7992,-0.7903,0.8689125,122.27
277,-0.7882,-0.8011,0.8746625,122.36
278,-0.7905,-0.802,0.8722625,122.44
279,-0.7882,-0.7462,0.8595875,122.48
280,-0.782,-0.7828,0.8708374999999999,122.23
281,-0.7836,-0.8045,0.879875,122.2
282,-0.7863,-0.799,0.8772625000000001,122.22
283,-0.7984,-0.807,0.8739375,122.16
284,-0.7952,-0.7749,0.864425,122.24
285,-0.807,-0.7777,0.8674625,122.16
286,-0.7891,-0.7638,0.8615375000000001,122.51
287,-0.7963,-0.8101,0.8823375,122.53
288,-0.7859,-0.776,0.8604625,122.5
289,-0.7871,-0.7852,0.867575,122.19
290,-0.7851,-0.7682,0.8499,122.2
291,-0.791,-0.7999,0.8827375,122.25
292,-0.7903,-0.7972,0.873125,122.51
293,-0.7973,-0.7881,0.8649375,122.48
294,-0.7974,-0.7848,0.8656875,122.38
295,-0.789,-0.7853,0.862975,122.19
296,-0.7739,-0.7873,0.872325,122.2
297,-0.7617,-0.7664,0.8462125,122.22
298,-0.7818,-0.7922,0.8684125,122.22
299,-0.7868,-0.791,0.8597625,122.22
300,-0.7768,-0.7674,0.854825,122.33
301,-0.7953,-0.7733,0.85685,122.49
302,-0.7956,-0.8165,0.887425,122.44
303,-0.7988,-0.7693,0.855025,122.31
304,-0.7946,-0.7951,0.8636625,122.19
305,-0.7908,-0.7859,0.8777375,122.19
306,-0.7889,-0.7724,0.8741875,122.42
307,-0.7985,-0.7882,0.8655375,122.49
308,-0.7913,-0.7188,0.8472875,122.48
309,-0.8003,-0.8055,0.8787125,122.37
310,-0.7881,-0.7855,0.8768374999999999,122.21
311,-0.7961,-0.778,0.85995,122.22
312,-0.7976,-0.7919,0.871175,122.18
313,-0.8014,-0.7982,0.8724625,122.2
314,-0.7795,-0.7828,0.8631125000000001,122.19
315,-0.7946,-0.7884,0.8681625,122.48
316,-0.7989,-0.8038,0.8747,122.51
317,-0.803,-0.7982,0.877475,122.53
318,-0.7966,-0.78,0.870075,122.26
319,-0.8004,-0.7711,0.837075,122.18
320,-0.7933,-0.7857,0.8692375,122.23
321,-0.7966,-0.7949,0.868275,122.51
322,-0.78,-0.771,0.8588875,122.44
323,-0.7926,-0.7985,0.8726125,122.39
324,-0.7923,-0.7686,0.8638750000000001,122.21
325,-0.8004,-0.7907,0.8705,122.23
326,-0.803,-0.7825,0.8571625,122.18
327,-0.7963,-0.7784,0.8591624999999999,122.2
328,-0.7872,-0.7818,0.866575,122.23
329,-0.7941,-0.7848,0.856325,122.3
330,-0.7982,-0.7902,0.86085,122.53
331,-0.7916,-0.7824,0.8618875,122.53
332,-0.8018,-0.7898,0.87925,122.37
333,-0.7931,-0.8121,0.877525,122.23
334,-0.7928,-0.8032,0.87355,122.17
335,-0.7957,-0.7643,0.853775,122.45
336,-0.7962,-0.7827,0.8596875,122.48
337,-0.8077,-0.7995,0.8815375,122.46
338,-0.799,-0.8073,0.881525,122.26
339,-0.7984,-0.7815,0.8734875,122.23
340,-0.8025,-0.7801,0.85795,122.21
341,-0.7878,-0.8059,0.8806499999999999,122.19
342,-0.7958,-0.7956,0.881725,122.22
343,-0.8076,-0.7949,0.868425,122.2
344,-0.7952,-0.8013,0.8681125000000001,122.49
345,-0.7753,-0.7788,0.8464,122.51
346,-0.7833,-0.7909,0.8679375,122.51
347,-0.7917,-0.7883,0.8742125000000001,122.22
348,-0.8005,-0.7708,0.8703625,122.22
349,-0.797,-0.8012,0.8741375,122.23
350,-0.7805,-0.7842,0.86305,122.82
351,-0.792,-0.7875,0.8716625,122.56
352,-0.7828,-0.7801,0.866625,122.37
353,-0.7914,-0.7594,0.8566125,122.24
354,-0.7896,-0.7873,0.8737,122.22
355,-0.7952,-0.761,0.8507,122.22
356,-0.8017,-0.8073,0.879675,122.23
357,-0.7822,-0.7452,0.8464625,122.25
358,-0.7948,-0.7884,0.8693625,122.32
359,-0.7922,-0.7801,0.8626375,122.48
360,-0.7908,-0.7831,0.8593375,122.45
361,-0.8025,-0.8163,0.8817,122.33
362,-0.8092,-0.7851,0.870725,122.22
363,-0.794,-0.8073,0.8806375,122.19
364,-0.7941,-0.7627,0.8532124999999999,122.43
365,-0.7933,-0.7894,0.86885,122.56
366,-0.7906,-0.7917,0.88015,122.51
367,-0.7901,-0.8071,0.8828875,122.27
368,-0.8028,-0.7884,0.8702875,122.22
369,-0.796,-0.801,0.8806875,122.2
370,-0.8045,-0.7871,0.8723375,122.23
371,-0.796,-0.7783,0.8697,122.31
372,-0.7936,-0.7897,0.8765375,122.22
373,-0.7887,-0.7887,0.8729375,122.58
374,-0.7821,-0.7888,0.8705625,122.49
375,-0.7884,-0.758,0.839725,122.5
376,-0.8036,-0.7987,0.8764875,122.19
377,-0.7926,-0.7957,0.863775,122.21
378,-0.7902,-0.7864,0.86825,122.21
379,-0.7876,-0.8101,0.882275,122.48
380,-0.8006,-0.7871,0.87305,122.5
381,-0.8007,-0.7986,0.8746875,122.43
382,-0.8035,-0.7949,0.872875,122.18
383,-0.7988,-0.7914,0.8740375,122.2
384,-0.7911,-0.7805,0.8635375,122.23
385,-0.7882,-0.7698,0.86345,122.18
386,-0.7875,-0.775,0.85805,122.25
387,-0.7964,-0.7688,0.85795,122.33
388,-0.7901,-0.7934,0.882875,122.51
389,-0.7975,-0.8082,0.88075,122.46
390,-0.7979,-0.7908,0.8762125,122.38
391,-0.8109,-0.8187,0.8803,122.22
392,-0.8003,-0.7647,0.8608374999999999,122.32
393,-0.7885,-0.7767,0.868375,122.42
394,-0.7782,-0.7835,0.86545,122.52
395,-0.7962,-0.7791,0.85755,122.55
396,-0.7938,-0.7857,0.8546875,122.32
397,-0.7949,-0.8042,0.8679749999999999,122.24
398,-0.7849,-0.7919,0.8557375,122.2
399,-0.7959,-0.7845,0.86495,122.23
400,-0.7961,-0.7994,0.8766125,122.29
401,-0.8064,-0.7812,0.8473125,122.2
402,-0.7987,-0.7956,0.879475,122.48
403,-0.7998,-0.7871,0.8789,122.52
404,-0.7839,-0.8059,0.8826625,122.57
405,-0.8058,-0.7996,0.8722875,122.24
406,-0.793,-0.7938,0.8593124999999999,122.25
407,-0.7969,-0.7997,0.8708625,122.2
408,-0.7958,-0.785,0.8668125,122.54
409,-0.789,-0.8026,0.8793375,122.53
410,-0.7988,-0.7702,0.8594125,122.46
411,-0.7941,-0.7825,0.864475,122.21
412,-0.7942,-0.7794,0.863475,122.24
413,-0.7929,-0.7796,0.86615,122.22
414,-0.8,-0.7898,0.8629625,122.25
415,-0.8019,-0.7985,0.8847125,122.22
416,-0.8042,-0.7988,0.880175,122.26
417,-0.8039,-0.7966,0.8762624999999999,122.43
418,-0.7866,-0.7969,0.8832625,122.49
419,-0.7995,-0.7911,0.87375,122.41
420,-0.8091,-0.7923,0.8712,122.24
421,-0.7943,-0.7953,0.8754875,122.21
422,-0.8009,-0.7892,0.8621,122.32
423,-0.8061,-0.7891,0.877,122.5
424,-0.805,-0.8001,0.871625,122.51
425,-0.8024,-0.7881,0.87035,122.42
426,-0.8086,-0.8129,0.8689625,122.21
427,-0.8067,-0.7932,0.864,122.21
428,-0.8141,-0.8104,0.8847,122.24
429,-0.8149,-0.8147,0.889375,122.22
430,-0.8066,-0.7879,0.8685375,122.41
431,-0.8093,-0.8097,0.880525,122.28
432,-0.8173,-0.8048,0.889925,122.42
433,-0.8063,-0.8013,0.8840375,122.41
434,-0.7992,-0.8047,0.8822125,122.27
435,-0.8001,-0.7818,0.8677,122.26
436,-0.8016,-0.7943,0.8812125,122.21
437,-0.803,-0.7932,0.8745625,122.42
438,-0.8065,-0.7876,0.8551,122.53
439,-0.8012,-0.7978,0.883075,122.48
440,-0.808,-0.7991,0.88255,122.31
441,-0.8042,-0.7882,0.876975,122.21
442,-0.8021,-0.7936,0.8750125,122.19
443,-0.8108,-0.7964,0.8582875,122.24
444,-0.7943,-0.8029,0.8710375,122.19
445,-0.7932,-0.8148,0.8807625,122.2
446,-0.8081,-0.7955,0.879225,122.45
447,-0.8083,-0.7761,0.866275,122.53
448,-0.8125,-0.8197,0.8783125,122.53
449,-0.8081,-0.8057,0.8818,122.26
450,-0.81,-0.8017,0.877425,122.19
451,-0.8048,-0.7774,0.8637875,122.17
452,-0.7912,-0.7967,0.882725,122.51
453,-0.8075,-0.806,0.872675,122.45
454,-0.7974,-0.7929,0.8757625,122.48
455,-0.7975,-0.8018,0.8744875,122.17
456,-0.7998,-0.8021,0.8808750000000001,122.22
457,-0.7929,-0.8146,0.88065,122.2
458,-0.7996,-0.7959,0.8624875,122.2
459,-0.8017,-0.7927,0.8688375,122.21
460,-0.807,-0.777,0.8614375,122.21
461,-0.7997,-0.7949,0.8708875,122.54
462,-0.8005,-0.7964,0.8662125,122.43
463,-0.795,-0.7763,0.853375,122.45
464,-0.801,-0.7852,0.852675,122.21
465,-0.7993,-0.8047,0.8715125,122.19
466,-0.802,-0.7979,0.885875,122.24
467,-0.7975,-0.7818,0.863625,122.46
468,-0.8062,-0.8003,0.8707625,122.42
469,-0.7978,-0.7872,0.867075,122.42
470,-0.8083,-0.8047,0.883425,122.22
471,-0.8002,-0.7997,0.8835375,122.21
472,-0.812,-0.8017,0.8798,122.14
473,-0.7973,-0.8215,0.886025,122.17
474,-0.8052,-0.7439,0.847575,122.19
475,-0.8094,-0.8125,0.8862375,122.28
476,-0.7989,-0.7811,0.8716999999999999,122.46
477,-0.8127,-0.8067,0.8777375,122.43
478,-0.8044,-0.7686,0.8474625,122.37
479,-0.8051,-0.7859,0.8669,122.18
480,-0.8031,-0.789,0.8695625,122.26
481,-0.8041,-0.791,0.876925,122.34
482,-0.8058,-0.812,0.884625,122.45
483,-0.7999,-0.8006,0.8745499999999999,122.54
484,-0.7979,-0.7943,0.8710625,122.4
485,-0.8053,-0.7901,0.8675875,122.19
486,-0.7969,-0.7674,0.866775,122.16
487,-0.8007,-0.8152,0.88035,122.16
488,-0.8158,-0.8077,0.8782,122.25
489,-0.8145,-0.7633,0.8648625,122.22
490,-0.8012,-0.7843,0.861775,122.38
491,-0.8029,-0.7856,0.8656125,122.51
492,-0.8062,-0.7884,0.864275,122.41
493,-0.7841,-0.814,0.8804125,122.34
494,-0.8024,-0.779,0.8496,122.21
495,-0.7939,-0.825,0.8873125000000001,122.18
496,-0.8068,-0.7746,0.85515,122.43
497,-0.7883,-0.7994,0.8712125,122.49
498,-0.8045,-0.8108,0.8828374999999999,122.43
499,-0.7961,-0.773,0.8558,122.24
500,-0.7759,-0.7814,0.8766,122.24
501,-0.791,-0.7803,0.8753625,122.18
502,-0.8059,-0.8037,0.8624375,122.18
503,-0.8016,-0.7998,0.8689375,122.2
504,-0.8029,-0.8099,0.8886000000000001,122.19
505,-0.8031,-0.8041,0.8748875,122.52
506,-0.8142,-0.8081,0.8837,122.41
507,-0.8145,-0.8181,0.883225,122.45
508,-0.8062,-0.8097,0.8740625,122.11
509,-0.8008,-0.8053,0.8724625,122.19
510,-0.8125,-0.7918,0.871825,122.27
511,-0.8021,-0.7926,0.8767875,122.51
512,-0.8081,-0.7893,0.8757874999999999,122.52
513,-0.7911,-0.7923,0.8673625,122.45
514,-0.7975,-0.7852,0.8547125,122.23
515,-0.8123,-0.7747,0.8648625,122.16
516,-0.8128,-0.7814,0.85785,122.17
517,-0.8015,-0.7946,0.8644375,122.2
518,-0.807,-0.817,0.88445,122.18
519,-0.8026,-0.7863,0.8603625,122.27
520,-0.8112,-0.806,0.8881875,122.66
521,-0.8033,-0.804,0.867075,122.5
522,-0.8019,-0.8017,0.875875,122.42
523,-0.808,-0.7947,0.8786625,122.22
524,-0.8052,-0.8021,0.8826375,122.19
525,-0.816,-0.7819,0.8664000000000001,122.31
526,-0.805,-0.8053,0.87805,122.52
527,-0.8182,-0.7802,0.8720375,122.57
528,-0.8108,-0.8144,0.8785375,122.34
529,-0.8086,-0.7956,0.874125,122.21
530,-0.7986,-0.7874,0.8797,122.21
531,-0.8029,-0.7808,0.8682,122.22
532,-0.8146,-0.8225,0.8831375,122.18
533,-0.8181,-0.7973,0.8750249999999999,122.2
534,-0.8023,-0.7982,0.871175,122.45
535,-0.7984,-0.8113,0.87925,122.49
536,-0.8046,-0.8021,0.8716125,122.45
537,-0.8088,-0.7994,0.8716625,122.3
538,-0.8032,-0.7874,0.8665875,122.17
539,-0.8009,-0.8046,0.8749875,122.19
540,-0.8146,-0.7842,0.8749875,122.39
541,-0.8135,-0.781,0.866325,122.5
542,-0.7965,-0.8288,0.89715,122.49
543,-0.8264,-0.8063,0.884375,122.21
544,-0.822,-0.8014,0.8751625,122.21
545,-0.8058,-0.8109,0.883925,122.22
546,-0.7997,-0.7756,0.86985,122.22
547,-0.7983,-0.773,0.8508625,122.15
548,-0.8001,-0.7946,0.8721,122.22
549,-0.8038,-0.7943,0.869425,122.51
550,-0.8202,-0.8093,0.8769375,122.71
551,-0.8109,-0.8013,0.8838625,122.4
552,-0.8156,-0.8055,0.87515,122.21
553,-0.8011,-0.7982,0.8714500000000001,122.21
554,-0.8027,-0.8094,0.8720125,122.26
555,-0.8047,-0.7959,0.8647875,122.51
556,-0.7978,-0.7916,0.8708,122.57
557,-0.8056,-0.8034,0.874625,122.4
558,-0.7904,-0.786,0.8685125,122.25
559,-0.8052,-0.8026,0.8718875,122.2
560,-0.7991,-0.8138,0.876,122.26
561,-0.8136,-0.7932,0.876025,122.22
562,-0.8155,-0.7977,0.8828374999999999,122.22
563,-0.8087,-0.8187,0.8811625000000001,122.37
564,-0.8072,-0.7982,0.8768125,122.51
565,-0.8024,-0.7908,0.8858125,122.41
566,-0.8165,-0.8144,0.8780749999999999,122.33
567,-0.802,-0.8059,0.8830875,122.2
568,-0.8109,-0.8078,0.8684125,122.17
569,-0.8041,-0.7924,0.8644000000000001,122.39
570,-0.8119,-0.823,0.888375,122.52
571,-0.8074,-0.7832,0.8587,122.53
572,-0.8039,-0.7634,0.857925,122.34
573,-0.8091,-0.8156,0.880525,122.21
574,-0.808,-0.8099,0.877725,122.21
575,-0.8065,-0.8089,0.884375,122.26
576,-0.8158,-0.8172,0.8939875,122.19
577,-0.8222,-0.8077,0.878475,122.21
578,-0.8129,-0.7985,0.8670125,122.38
579,-0.8077,-0.7996,0.8650875,122.42
580,-0.809,-0.8026,0.8850875,122.42
581,-0.794,-0.8022,0.8748750000000001,122.25
582,-0.7999,-0.7924,0.8863875,122.19
583,-0.8054,-0.8061,0.87475,122.2
584,-0.8166,-0.7967,0.88735,122.52
585,-0.8126,-0.8186,0.88125,122.52
586,-0.8134,-0.783,0.8661625,122.54
587,-0.8105,-0.814,0.8806499999999999,122.19
588,-0.8036,-0.7984,0.886025,122.2
589,-0.8021,-0.8234,0.8825625,122.22
